# started_at=2025-12-14T19:04:54+03:00
# cmd: sar -q 1
# app_pid=7559

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

07:04:55 PM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
07:21:04 PM         7      1678    188.00     93.93     38.86        42
07:21:05 PM         6      1678    177.03     93.21     38.93        39
07:21:06 PM         9      1653    177.03     93.21     38.93        31
07:21:07 PM        14      1631    177.03     93.21     38.93        22
07:21:08 PM        13      1619    177.03     93.21     38.93        11
07:21:09 PM         9      1600    177.03     93.21     38.93        16
07:21:10 PM         9      1604    164.70     92.05     38.84        14
07:21:11 PM        14      1630    164.70     92.05     38.84        13
07:21:12 PM        15      1649    164.70     92.05     38.84        15
07:21:13 PM        12      1627    164.70     92.05     38.84        19
07:21:14 PM         9      1612    164.70     92.05     38.84        17
07:21:15 PM        12      1626    153.19     90.87     38.74        14
07:21:16 PM         7      1200    153.19     90.87     38.74        10
07:21:17 PM         9      1197    153.19     90.87     38.74         6
07:21:18 PM        11      1110    153.19     90.87     38.74         2
07:21:19 PM        13      1119    153.19     90.87     38.74         1
07:21:20 PM         8      1110    141.16     89.41     38.55         1
07:21:21 PM         8      1095    141.16     89.41     38.55         2
07:21:22 PM        10      1142    141.16     89.41     38.55         9
07:21:23 PM        11      1145    141.16     89.41     38.55         3
07:21:24 PM        10      1149    141.16     89.41     38.55         2
07:21:25 PM        11      1155    130.18     87.99     38.37         6
07:21:26 PM         8      1154    130.18     87.99     38.37         8
07:21:27 PM        10      1179    130.18     87.99     38.37        18
07:21:28 PM        10      1184    130.18     87.99     38.37        13
07:21:29 PM        10      1186    130.18     87.99     38.37        26
07:21:30 PM        10      1189    122.64     87.13     38.35        24
07:21:31 PM        10      1195    122.64     87.13     38.35        18
07:21:32 PM         8      1198    122.64     87.13     38.35        21
07:21:33 PM        10      1204    122.64     87.13     38.35        19
07:21:34 PM        10      1208    122.64     87.13     38.35        40
07:21:35 PM        10      1210    118.26     86.81     38.51        23
07:21:36 PM        10      1213    118.26     86.81     38.51        23
07:21:37 PM         8      1219    118.26     86.81     38.51        76
07:21:38 PM         8      1221    118.26     86.81     38.51        57
07:21:39 PM         8      1222    112.96     86.23     38.58        86
07:21:40 PM        14      1227    112.96     86.23     38.58        66
07:21:41 PM        11      1229    112.96     86.23     38.58        66
07:21:42 PM         9      1232    112.96     86.23     38.58        66
07:21:43 PM         8      1233    112.96     86.23     38.58        68
07:21:44 PM         6      1236    110.40     86.14     38.81        77
07:21:45 PM        13      1238    110.40     86.14     38.81        88
07:21:46 PM         4      1239    110.40     86.14     38.81        79
07:21:47 PM         8      1242    110.40     86.14     38.81        83
07:21:48 PM        15      1246    110.40     86.14     38.81        69
07:21:49 PM        12      1248    109.88     86.44     39.16       107
07:21:50 PM        13      1249    109.88     86.44     39.16        82
07:21:51 PM         8      1252    109.88     86.44     39.16        92
07:21:52 PM         8      1255    109.88     86.44     39.16        79
07:21:53 PM         9      1258    109.88     86.44     39.16        79
07:21:54 PM         7      1260    108.61     86.57     39.46        78
07:21:55 PM         9      1263    108.61     86.57     39.46        78
07:21:56 PM         6      1264    108.61     86.57     39.46       121
07:21:58 PM         1      1264    108.61     86.57     39.46        98
07:21:59 PM        10      1264    107.52     86.71     39.76        87
07:22:00 PM         2      1291    107.52     86.71     39.76       161
07:22:01 PM         9      1297    107.52     86.71     39.76        57
07:22:02 PM         7      1300    107.52     86.71     39.76        55
07:22:03 PM         7      1308    107.52     86.71     39.76        56
07:22:04 PM         8      1313    104.36     86.40     39.91        59
07:22:05 PM         7      1316    104.36     86.40     39.91       182
07:22:06 PM         9      1319    104.36     86.40     39.91        41
07:22:07 PM         9      1317    104.36     86.40     39.91        47
07:22:08 PM         8      1329    104.36     86.40     39.91        47
07:22:09 PM         5      1336    108.17     87.49     40.51        54
07:22:10 PM         9      1340    108.17     87.49     40.51        41
07:22:11 PM        12      1341    108.17     87.49     40.51        83
07:22:12 PM        11      1348    108.17     87.49     40.51        51
07:22:13 PM        10      1349    108.17     87.49     40.51        46
07:22:14 PM         8      1351    105.19     87.21     40.67        55
07:22:15 PM        11      1357    105.19     87.21     40.67        49
07:22:16 PM        12      1362    105.19     87.21     40.67        47
07:22:17 PM         7      1368    105.19     87.21     40.67        56
07:22:18 PM         8      1372    105.19     87.21     40.67        57
07:22:19 PM        11      1381    102.14     86.88     40.82        94
07:22:20 PM         8      1384    102.14     86.88     40.82        52
07:22:21 PM         8      1387    102.14     86.88     40.82        53
07:22:22 PM        12      1394    102.14     86.88     40.82        45
07:22:23 PM         7      1398    102.14     86.88     40.82        53
07:22:24 PM         7      1404     99.72     86.63     40.98        50
07:22:25 PM        10      1407     99.72     86.63     40.98        40
07:22:26 PM        10      1406     99.72     86.63     40.98        60
07:22:27 PM         8      1406     99.72     86.63     40.98        46
07:22:28 PM         8      1410     99.72     86.63     40.98        50
07:22:29 PM        10      1415     97.42     86.37     41.15        43
07:22:30 PM         9      1418     97.42     86.37     41.15        42
07:22:31 PM         7      1423     97.42     86.37     41.15        42
07:22:32 PM         8      1428     97.42     86.37     41.15        63
07:22:33 PM        11      1433     97.42     86.37     41.15        37
07:22:34 PM         9      1434     94.02     85.85     41.22        45
07:22:35 PM         8      1438     94.02     85.85     41.22        50
07:22:36 PM         7      1437     94.02     85.85     41.22        45
07:22:38 PM         8      1439     94.02     85.85     41.22        48
07:22:39 PM         8      1440     94.02     85.85     41.22        63
07:22:40 PM         8      1442     91.30     85.42     41.32        51
07:22:41 PM         8      1443     91.30     85.42     41.32        44
07:22:42 PM        10      1441     91.30     85.42     41.32        52
07:22:43 PM         8      1442     91.30     85.42     41.32        47
07:22:44 PM        10      1444     91.30     85.42     41.32        52
07:22:45 PM         8      1449     89.91     85.23     41.50        54
07:22:46 PM        10      1450     89.91     85.23     41.50       323
07:22:47 PM        10      1459     89.91     85.23     41.50        45
07:22:48 PM         7      1459     89.91     85.23     41.50        46
07:22:49 PM        13      1457     89.91     85.23     41.50        40
07:22:50 PM        10      1456     87.36     84.78     41.59        44
07:22:51 PM        10      1463     87.36     84.78     41.59        54
07:22:52 PM         9      1471     87.36     84.78     41.59        67
07:22:53 PM        12      1474     87.36     84.78     41.59        82
07:22:54 PM         9      1477     87.36     84.78     41.59        82
07:22:55 PM         4      1480     88.61     85.08     41.92        90
07:22:56 PM         8      1480     88.61     85.08     41.92        89
07:22:57 PM         3      1480     88.61     85.08     41.92        95
07:22:58 PM         9      1483     88.61     85.08     41.92        94
07:22:59 PM        13      1486     88.61     85.08     41.92       375
07:23:00 PM        12      1488     89.76     85.38     42.24        95
07:23:01 PM        12      1490     89.76     85.38     42.24        95
07:23:02 PM         8      1493     89.76     85.38     42.24       104
07:23:03 PM         3      1493     89.76     85.38     42.24       155
07:23:04 PM        10      1493     89.76     85.38     42.24       175
07:23:05 PM        11      1493    118.45     91.40     44.42       112
07:23:06 PM        11      1494    118.45     91.40     44.42       108
07:23:07 PM         9      1496    118.45     91.40     44.42       118
07:23:08 PM        12      1497    118.45     91.40     44.42       410
07:23:09 PM         9      1497    118.45     91.40     44.42       123
07:23:10 PM        13      1497    118.74     91.91     44.84       120
07:23:11 PM         8      1495    118.74     91.91     44.84       105
07:23:12 PM         5      1496    118.74     91.91     44.84       135
07:23:13 PM         7      1496    118.74     91.91     44.84       424
07:23:14 PM         2      1496    118.74     91.91     44.84       107
07:23:15 PM         7      1499    143.90     97.57     46.93       105
07:23:16 PM         7      1500    143.90     97.57     46.93       105
07:23:17 PM        10      1502    143.90     97.57     46.93       415
07:23:18 PM         6      1504    143.90     97.57     46.93        94
07:23:19 PM         4      1506    143.90     97.57     46.93        96
07:23:20 PM         9      1509    141.35     97.81     47.28       402
07:23:21 PM         7      1514    141.35     97.81     47.28       116
07:23:22 PM        11      1514    141.35     97.81     47.28       439
07:23:23 PM         4      1518    141.35     97.81     47.28        94
07:23:24 PM         5      1517    141.35     97.81     47.28       112
07:23:25 PM        10      1520    139.64     98.18     47.67        96
07:23:26 PM         7      1520    139.64     98.18     47.67       106
07:23:27 PM        11      1522    139.64     98.18     47.67       101
07:23:28 PM         1      1523    139.64     98.18     47.67       104
07:23:29 PM         9      1523    141.11     99.17     48.26       141
07:23:30 PM         5      1523    141.11     99.17     48.26       443
07:23:31 PM        10      1524    141.11     99.17     48.26       109
07:23:32 PM         3      1526    141.11     99.17     48.26       125
07:23:33 PM         5      1528    141.11     99.17     48.26       108
07:23:34 PM         6      1530    141.11     99.17     48.26       118
07:23:35 PM         1      1530    169.21    105.69     50.64       111
07:23:36 PM         5      1532    169.21    105.69     50.64       459
07:23:37 PM         8      1533    169.21    105.69     50.64       109
07:23:38 PM         8      1533    169.21    105.69     50.64       119
07:23:39 PM         3      1532    169.21    105.69     50.64       102
07:23:40 PM        11      1534    164.71    105.81     50.98        97
07:23:41 PM         7      1536    164.71    105.81     50.98       164
07:23:42 PM         9      1538    164.71    105.81     50.98       121
07:23:43 PM         2      1539    164.71    105.81     50.98       132
07:23:44 PM        13      1543    164.71    105.81     50.98       114
07:23:45 PM        14      1543    162.01    106.23     51.41       114
07:23:46 PM        11      1547    162.01    106.23     51.41       460
07:23:47 PM         6      1551    162.01    106.23     51.41       111
07:23:48 PM         3      1553    162.01    106.23     51.41       116
07:23:49 PM         8      1553    162.01    106.23     51.41        83
07:23:50 PM        10      1555    156.56    106.03     51.64        59
07:23:51 PM        10      1556    156.56    106.03     51.64        64
07:23:52 PM         7      1558    156.56    106.03     51.64        59
07:23:53 PM         9      1566    156.56    106.03     51.64        61
07:23:54 PM        11      1568    156.56    106.03     51.64        44
07:23:55 PM        11      1573    150.91    105.70     51.82        50
07:23:56 PM         8      1577    150.91    105.70     51.82        59
07:23:57 PM         9      1584    150.91    105.70     51.82        49
07:23:58 PM        10      1590    150.91    105.70     51.82        69
07:23:59 PM         9      1593    150.91    105.70     51.82        45
07:24:00 PM         5      1594    146.19    105.47     52.04        48
07:24:01 PM         8      1594    146.19    105.47     52.04        49
07:24:02 PM         9      1599    146.19    105.47     52.04        42
07:24:03 PM        13      1604    146.19    105.47     52.04        57
07:24:04 PM         9      1612    146.19    105.47     52.04        48
07:24:05 PM        11      1620    139.61    104.78     52.10       467
07:24:06 PM        13      1622    139.61    104.78     52.10        76
07:24:07 PM         8      1624    139.61    104.78     52.10        90
07:24:08 PM         7      1628    139.61    104.78     52.10       185
07:24:09 PM         7      1629    139.61    104.78     52.10        83
07:24:10 PM         9      1629    137.00    104.82     52.40       531
07:24:11 PM         3      1631    137.00    104.82     52.40       110
07:24:12 PM         8      1632    137.00    104.82     52.40       564
07:24:13 PM         4      1632    137.00    104.82     52.40       122
07:24:14 PM         2      1632    135.40    105.02     52.74        92
07:24:15 PM         7      1634    135.40    105.02     52.74       515
07:24:16 PM         2      1635    135.40    105.02     52.74       121
07:24:17 PM         2      1636    135.40    105.02     52.74       573
07:24:18 PM         5      1636    135.40    105.02     52.74       114
07:24:19 PM         5      1637    134.64    105.37     53.14       554
07:24:20 PM         4      1642    134.64    105.37     53.14       110
07:24:21 PM         7      1645    134.64    105.37     53.14        97
07:24:22 PM         6      1646    134.64    105.37     53.14        85
07:24:23 PM         2      1646    134.64    105.37     53.14       111
07:24:24 PM        12      1648    132.99    105.51     53.46       121
07:24:25 PM         5      1649    132.99    105.51     53.46       105
07:24:26 PM         9      1653    132.99    105.51     53.46        96
07:24:27 PM         9      1657    132.99    105.51     53.46        86
07:24:28 PM         8      1660    132.99    105.51     53.46       118
07:24:29 PM         9      1661    131.07    105.57     53.76        94
07:24:30 PM         3      1664    131.07    105.57     53.76       103
07:24:31 PM         7      1665    131.07    105.57     53.76       127
07:24:34 PM         4      1665    131.07    105.57     53.76       111
07:24:35 PM         6      1666    128.74    105.51     54.02       107
07:24:36 PM        10      1668    128.74    105.51     54.02       128
07:24:37 PM         5      1670    128.74    105.51     54.02       577
07:24:38 PM         7      1672    128.74    105.51     54.02       578
07:24:39 PM         3      1674    128.74    105.51     54.02       119
07:24:40 PM         9      1678    128.60    105.87     54.41       114
07:24:41 PM        12      1681    128.60    105.87     54.41       102
07:24:42 PM        11      1681    128.60    105.87     54.41       109
07:24:43 PM         8      1685    128.60    105.87     54.41       102
07:24:44 PM         4      1687    128.60    105.87     54.41       121
07:24:45 PM         3      1692    129.03    106.34     54.84       144
07:24:46 PM         7      1692    129.03    106.34     54.84       149
07:24:47 PM         9      1692    129.03    106.34     54.84       146
07:24:48 PM         1      1694    129.03    106.34     54.84       156
07:24:49 PM         9      1694    129.03    106.34     54.84       166
07:24:50 PM        11      1695    148.33    110.71     56.54       132
07:24:51 PM        10      1695    148.33    110.71     56.54       173
07:24:52 PM         9      1700    148.33    110.71     56.54       117
07:24:53 PM         7      1702    148.33    110.71     56.54       122
07:24:54 PM         8      1706    148.33    110.71     56.54       597
07:24:55 PM         5      1708    146.38    110.93     56.90       109
07:24:56 PM         7      1710    146.38    110.93     56.90        96
07:24:57 PM         8      1712    146.38    110.93     56.90       108
07:24:58 PM        12      1713    146.38    110.93     56.90       102
07:24:59 PM         6      1714    146.38    110.93     56.90       126
07:25:00 PM         8      1715    144.99    111.23     57.29       118
07:25:01 PM        12      1717    144.99    111.23     57.29       606
07:25:02 PM         8      1719    144.99    111.23     57.29       136
07:25:03 PM        11      1720    144.99    111.23     57.29       110
07:25:04 PM         6      1721    144.99    111.23     57.29       159
07:25:06 PM         4      1720    148.67    112.56     58.00       180
07:25:07 PM        10      1720    148.67    112.56     58.00       611
07:25:08 PM         4      1724    148.67    112.56     58.00       110
07:25:09 PM         3      1726    148.67    112.56     58.00       110
07:25:10 PM         7      1727    148.54    113.13     58.48       109
07:25:11 PM         4      1729    148.54    113.13     58.48       116
07:25:12 PM         4      1728    148.54    113.13     58.48       116
07:25:13 PM         5      1730    148.54    113.13     58.48       126
07:25:14 PM         6      1729    148.54    113.13     58.48       118
07:25:15 PM         6      1730    146.89    113.38     58.86       108
07:25:16 PM         6      1732    146.89    113.38     58.86       110
07:25:17 PM         8      1734    146.89    113.38     58.86       364
07:25:18 PM        13      1734    146.89    113.38     58.86       113
07:25:19 PM         8      1736    146.89    113.38     58.86       103
07:25:20 PM         9      1739    145.06    113.55     59.21       104
07:25:21 PM         8      1740    145.06    113.55     59.21       107
07:25:22 PM         2      1746    145.06    113.55     59.21       106
07:25:23 PM        10      1752    145.06    113.55     59.21       109
07:25:24 PM         7      1753    147.38    114.56     59.82       167
07:25:26 PM         7      1753    147.38    114.56     59.82       426
07:25:27 PM         9      1754    147.38    114.56     59.82       113
07:25:28 PM         8      1755    147.38    114.56     59.82       103
07:25:29 PM        13      1756    147.38    114.56     59.82        84
07:25:30 PM         8      1757    146.47    114.91     60.23       268
07:25:31 PM         9      1760    146.47    114.91     60.23       114
07:25:32 PM         7      1760    146.47    114.91     60.23       110
07:25:33 PM        10      1763    146.47    114.91     60.23        99
07:25:34 PM        13      1764    146.47    114.91     60.23       626
07:25:35 PM         4      1765    144.75    115.08     60.58       100
07:25:36 PM         9      1768    144.75    115.08     60.58       116
07:25:37 PM         8      1768    144.75    115.08     60.58       110
07:25:38 PM         8      1768    144.75    115.08     60.58       115
07:25:39 PM        14      1770    144.75    115.08     60.58       118
07:25:40 PM         9      1772    144.37    115.50     61.01        99
07:25:41 PM        10      1772    144.37    115.50     61.01       136
07:25:42 PM         4      1772    144.37    115.50     61.01       139
07:25:43 PM         7      1773    144.37    115.50     61.01       117
07:25:44 PM        13      1777    144.37    115.50     61.01       684
07:25:45 PM         3      1777    162.68    119.77     62.68       104
07:25:46 PM        10      1779    162.68    119.77     62.68       674
07:25:47 PM         8      1781    162.68    119.77     62.68       101
07:25:48 PM        11      1782    162.68    119.77     62.68       575
07:25:49 PM         3      1783    162.68    119.77     62.68        95
07:25:50 PM         8      1786    199.38    128.09     65.68       641
07:25:51 PM         4      1787    199.38    128.09     65.68       145
07:25:52 PM         3      1787    199.38    128.09     65.68       136
07:25:53 PM         6      1788    199.38    128.09     65.68       121
07:25:54 PM        10      1788    194.38    128.24     66.06       102
07:25:55 PM        13      1787    194.38    128.24     66.06       564
07:25:56 PM         9      1787    194.38    128.24     66.06       670
07:25:57 PM        10      1789    194.38    128.24     66.06       680
07:25:58 PM         8      1791    194.38    128.24     66.06       137
07:25:59 PM         8      1791    190.43    128.52     66.49       383
07:26:00 PM        12      1795    190.43    128.52     66.49       114
07:26:01 PM         9      1796    190.43    128.52     66.49       672
07:26:02 PM        11      1797    190.43    128.52     66.49       473
07:26:03 PM        10      1800    190.43    128.52     66.49       112
07:26:04 PM        11      1803    207.45    133.08     68.30       116
07:26:05 PM         8      1805    207.45    133.08     68.30        92
07:26:06 PM         7      1807    207.45    133.08     68.30       103
07:26:07 PM         9      1802    207.45    133.08     68.30       132
07:26:08 PM        18      1805    207.45    133.08     68.30       593
07:26:09 PM        11      1807    202.61    133.31     68.72       331
07:26:10 PM         8      1809    202.61    133.31     68.72       131
07:26:11 PM         4      1812    202.61    133.31     68.72       708
07:26:12 PM        10      1814    202.61    133.31     68.72       126
07:26:13 PM        10      1817    202.61    133.31     68.72       130
07:26:14 PM        12      1817    198.80    133.67     69.18       716
07:26:15 PM        12      1819    198.80    133.67     69.18       132
07:26:17 PM         9      1820    198.80    133.67     69.18       138
07:26:18 PM         5      1822    198.80    133.67     69.18       125
07:26:19 PM         9      1824    198.80    133.67     69.18        58
07:26:20 PM        11      1824    187.92    132.50     69.15        49
07:26:21 PM         9      1819    187.92    132.50     69.15        43
07:26:22 PM         5      1815    187.92    132.50     69.15        57
07:26:23 PM         7      1816    187.92    132.50     69.15        48
07:26:24 PM         8      1809    187.92    132.50     69.15        60
07:26:25 PM         9      1807    178.24    131.41     69.14        47
07:26:26 PM         8      1807    178.24    131.41     69.14        46
07:26:27 PM        10      1811    178.24    131.41     69.14        52
07:26:28 PM        12      1809    178.24    131.41     69.14        49
07:26:29 PM         9      1809    178.24    131.41     69.14        65
07:26:30 PM         8      1807    169.25    130.32     69.12        54
07:26:31 PM         7      1807    169.25    130.32     69.12        53
07:26:32 PM         9      1810    169.25    130.32     69.12        59
07:26:33 PM         8      1814    169.25    130.32     69.12        52
07:26:34 PM        11      1813    169.25    130.32     69.12        53
07:26:35 PM         7      1814    160.98    129.25     69.10        50
07:26:36 PM         8      1815    160.98    129.25     69.10        47
07:26:37 PM         8      1814    160.98    129.25     69.10        52
07:26:38 PM        10      1812    160.98    129.25     69.10        49
07:26:39 PM        10      1810    160.98    129.25     69.10        57
07:26:40 PM         8      1814    154.02    128.34     69.13        41
07:26:41 PM        10      1811    154.02    128.34     69.13        50
07:26:42 PM         9      1813    154.02    128.34     69.13        51
07:26:43 PM        11      1815    154.02    128.34     69.13        44
07:26:44 PM         8      1817    154.02    128.34     69.13        49
07:26:45 PM        13      1821    147.77    127.47     69.17        59
07:26:46 PM         9      1821    147.77    127.47     69.17        48
07:26:47 PM        10      1821    147.77    127.47     69.17        65
07:26:48 PM        10      1823    147.77    127.47     69.17        50
07:26:49 PM         9      1824    147.77    127.47     69.17        40
07:26:50 PM        10      1825    190.39    136.64     72.45        53
07:26:51 PM        11      1828    190.39    136.64     72.45        54
07:26:52 PM         9      1830    190.39    136.64     72.45        49
07:26:53 PM         9      1834    190.39    136.64     72.45        52
07:26:54 PM         9      1839    190.39    136.64     72.45        62
07:26:55 PM         7      1841    182.11    135.82     72.53       111
07:26:56 PM        10      1844    182.11    135.82     72.53        58
07:26:57 PM        11      1842    182.11    135.82     72.53        56
07:26:58 PM        13      1843    182.11    135.82     72.53        47
07:26:59 PM        10      1848    182.11    135.82     72.53        60
07:27:00 PM         7      1847    172.81    134.66     72.49        64
07:27:01 PM         9      1846    172.81    134.66     72.49        73
07:27:02 PM         9      1853    172.81    134.66     72.49        54
07:27:03 PM        12      1858    172.81    134.66     72.49        69
07:27:04 PM        13      1860    172.81    134.66     72.49        59
07:27:05 PM         3      1865    164.74    133.62     72.49        61
07:27:06 PM        10      1865    164.74    133.62     72.49        76
07:27:07 PM        10      1868    164.74    133.62     72.49        51
07:27:08 PM         9      1873    164.74    133.62     72.49        80
07:27:09 PM         9      1875    164.74    133.62     72.49        49
07:27:10 PM         8      1878    157.55    132.64     72.50        61
07:27:11 PM        14      1879    157.55    132.64     72.50        98
07:27:12 PM        11      1881    157.55    132.64     72.50        70
07:27:13 PM         3      1883    157.55    132.64     72.50        88
07:27:14 PM         6      1883    157.55    132.64     72.50        80
07:27:15 PM         7      1885    153.02    132.12     72.66        88
07:27:16 PM        10      1886    153.02    132.12     72.66        82
07:27:17 PM         8      1889    153.02    132.12     72.66        99
07:27:18 PM        13      1891    153.02    132.12     72.66        74
07:27:19 PM         9      1886    153.02    132.12     72.66        77
07:27:20 PM         9      1886    147.98    131.42     72.75        80
07:27:21 PM        11      1888    147.98    131.42     72.75       759
07:27:22 PM        13      1888    147.98    131.42     72.75        85
07:27:23 PM         9      1889    147.98    131.42     72.75       253
07:27:24 PM         8      1891    147.98    131.42     72.75       770
07:27:25 PM        13      1893    166.56    135.55     74.40        79
07:27:26 PM         8      1892    166.56    135.55     74.40        78
07:27:27 PM        12      1893    166.56    135.55     74.40        78
07:27:28 PM        10      1894    166.56    135.55     74.40        96
07:27:29 PM         6      1894    166.56    135.55     74.40       111
07:27:30 PM         8      1894    165.55    135.85     74.83       116
07:27:31 PM         5      1894    165.55    135.85     74.83       144
07:27:33 PM         8      1894    165.55    135.85     74.83       599
07:27:34 PM         6      1896    165.55    135.85     74.83       101
07:27:35 PM         5      1898    216.92    146.99     78.76       763
07:27:36 PM         6      1898    216.92    146.99     78.76       109
07:27:37 PM        12      1900    216.92    146.99     78.76       308
07:27:38 PM         5      1901    216.92    146.99     78.76        94
07:27:39 PM         4      1904    216.92    146.99     78.76        89
07:27:40 PM         3      1906    208.83    146.48     78.96        99
07:27:41 PM         7      1908    208.83    146.48     78.96       102
07:27:42 PM         5      1908    208.83    146.48     78.96        84
07:27:43 PM         8      1909    208.83    146.48     78.96       185
07:27:44 PM         5      1906    208.83    146.48     78.96       107
07:27:45 PM         6      1905    201.72    146.04     79.18        95
07:27:46 PM         4      1910    201.72    146.04     79.18        93
07:27:47 PM         4      1913    201.72    146.04     79.18        91
07:27:48 PM         5      1914    201.72    146.04     79.18        91
07:27:49 PM         7      1917    201.72    146.04     79.18        90
07:27:50 PM         3      1921    194.54    145.47     79.36        82
07:27:51 PM         5      1921    194.54    145.47     79.36        80
07:27:52 PM         7      1920    194.54    145.47     79.36       103
07:27:53 PM        10      1922    194.54    145.47     79.36       103
07:27:54 PM         3      1923    191.85    145.73     79.80       151
07:27:55 PM         5      1924    191.85    145.73     79.80       165
07:27:56 PM         5      1924    191.85    145.73     79.80       132
07:27:57 PM        12      1928    191.85    145.73     79.80       102
07:27:58 PM         2      1928    191.85    145.73     79.80       115
07:27:59 PM         7      1928    191.85    145.73     79.80        99
07:28:00 PM         3      1929    187.38    145.57     80.10        92
07:28:01 PM         3      1100    187.38    145.57     80.10        24
