# started_at=2025-12-14T19:04:54+03:00
# cmd: mpstat -P ALL 1
# app_pid=7559

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

07:04:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:26 PM    2    6.93    0.00   10.89   10.89    0.00    0.00    0.00    0.00    0.00   71.29
07:16:26 PM    3    9.09    0.00    4.04    2.02    0.00    0.00    0.00    0.00    0.00   84.85
07:16:26 PM    4    8.00    0.00    5.00    1.00    0.00    0.00    0.00    0.00    0.00   86.00
07:16:26 PM    5   10.10    0.00    2.02    1.01    0.00    1.01    0.00    0.00    0.00   85.86
07:16:26 PM    6   18.37    0.00    7.14    2.04    0.00    0.00    0.00    0.00    0.00   72.45
07:16:26 PM    7    6.06    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   87.88
07:16:26 PM    8   32.67    0.00    2.97    0.99    0.00    0.99    0.00    0.00    0.00   62.38
07:16:26 PM    9    9.71    0.00    5.83    0.00    0.00    0.00    0.00    0.00    0.00   84.47
07:16:26 PM   10   22.22    0.00    3.03    3.03    0.00    0.00    0.00    0.00    0.00   71.72
07:16:26 PM   11    7.14    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   87.76

07:16:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:27 PM  all    6.52    0.00    6.10   30.99    0.00    0.25    0.00    0.00    0.00   56.14
07:16:27 PM    0   16.33    0.00    4.08   28.57    0.00    1.02    0.00    0.00    0.00   50.00
07:16:27 PM    1    4.12    0.00    3.09   82.47    0.00    1.03    0.00    0.00    0.00    9.28
07:16:27 PM    2   10.20    0.00    5.10   13.27    0.00    0.00    0.00    0.00    0.00   71.43
07:16:27 PM    3    7.14    0.00    4.08   39.80    0.00    0.00    0.00    0.00    0.00   48.98
07:16:27 PM    4    4.12    0.00    5.15   52.58    0.00    0.00    0.00    0.00    0.00   38.14
07:16:27 PM    5    2.04    0.00    4.08    8.16    0.00    0.00    0.00    0.00    0.00   85.71
07:16:27 PM    6    2.02    0.00   12.12   17.17    0.00    0.00    0.00    0.00    0.00   68.69
07:16:27 PM    7    2.04    0.00    4.08    8.16    0.00    0.00    0.00    0.00    0.00   85.71
07:16:27 PM    8    6.00    0.00   11.00    2.00    0.00    0.00    0.00    0.00    0.00   81.00
07:16:27 PM    9    6.00    0.00   10.00   75.00    0.00    0.00    0.00    0.00    0.00    9.00
07:16:27 PM   10    4.04    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   89.90
07:16:27 PM   11   14.14    0.00    5.05   45.45    0.00    0.00    0.00    0.00    0.00   35.35

07:16:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:28 PM  all   13.04    0.00    8.92   12.09    0.00    0.51    0.00    0.00    0.00   65.44
07:16:28 PM    0    8.42    0.00    7.37   20.00    0.00    1.05    0.00    0.00    0.00   63.16
07:16:28 PM    1   14.43    0.00   17.53   14.43    0.00    0.00    0.00    0.00    0.00   53.61
07:16:28 PM    2    6.06    0.00   14.14    3.03    0.00    1.01    0.00    0.00    0.00   75.76
07:16:28 PM    3   25.51    0.00    9.18    1.02    0.00    1.02    0.00    0.00    0.00   63.27
07:16:28 PM    4   26.32    0.00    7.37   21.05    0.00    0.00    0.00    0.00    0.00   45.26
07:16:28 PM    5    9.38    0.00    8.33   20.83    0.00    0.00    0.00    0.00    0.00   61.46
07:16:28 PM    6   12.24    0.00    9.18    6.12    0.00    1.02    0.00    0.00    0.00   71.43
07:16:28 PM    7   14.14    0.00    8.08   17.17    0.00    1.01    0.00    0.00    0.00   59.60
07:16:28 PM    8   13.27    0.00    5.10   10.20    0.00    0.00    0.00    0.00    0.00   71.43
07:16:28 PM    9   10.31    0.00    5.15   15.46    0.00    0.00    0.00    0.00    0.00   69.07
07:16:28 PM   10    7.22    0.00    7.22    5.15    0.00    1.03    0.00    0.00    0.00   79.38
07:16:28 PM   11    9.28    0.00    8.25   11.34    0.00    0.00    0.00    0.00    0.00   71.13

07:16:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:29 PM  all   12.71    0.00    6.73    1.77    0.00    0.17    0.00    0.00    0.00   78.62
07:16:29 PM    0    4.04    0.00    5.05    6.06    0.00    0.00    0.00    0.00    0.00   84.85
07:16:29 PM    1   10.00    0.00    3.00    2.00    0.00    1.00    0.00    0.00    0.00   84.00
07:16:29 PM    2    9.28    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   86.60
07:16:29 PM    3   59.41    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   39.60
07:16:29 PM    4   11.34    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   79.38
07:16:29 PM    5    7.07    0.00   11.11    1.01    0.00    0.00    0.00    0.00    0.00   80.81
07:16:29 PM    6   10.00    0.00   16.00    1.00    0.00    0.00    0.00    0.00    0.00   73.00
07:16:29 PM    7    3.09    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   90.72
07:16:29 PM    8   11.00    0.00   10.00    4.00    0.00    1.00    0.00    0.00    0.00   74.00
07:16:29 PM    9   15.15    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   79.80
07:16:29 PM   10    5.00    0.00    8.00    1.00    0.00    0.00    0.00    0.00    0.00   86.00
07:16:29 PM   11    6.06    0.00    3.03    5.05    0.00    0.00    0.00    0.00    0.00   85.86

07:16:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:30 PM  all   13.16    0.00    7.05    7.22    0.00    0.25    0.00    0.00    0.00   72.33
07:16:30 PM    0    9.38    0.00    7.29   15.62    0.00    0.00    0.00    0.00    0.00   67.71
07:16:30 PM    1    7.00    0.00    2.00   23.00    0.00    0.00    0.00    0.00    0.00   68.00
07:16:30 PM    2   14.14    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   71.72
07:16:30 PM    3   41.41    0.00    8.08    4.04    0.00    0.00    0.00    0.00    0.00   46.46
07:16:30 PM    4   10.20    0.00    8.16    9.18    0.00    0.00    0.00    0.00    0.00   72.45
07:16:30 PM    5    2.06    0.00    7.22    1.03    0.00    0.00    0.00    0.00    0.00   89.69
07:16:30 PM    6    8.25    0.00    8.25    0.00    0.00    1.03    0.00    0.00    0.00   82.47
07:16:30 PM    7   14.14    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   79.80
07:16:30 PM    8   24.24    0.00    5.05   18.18    0.00    0.00    0.00    0.00    0.00   52.53
07:16:30 PM    9    5.15    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   90.72
07:16:30 PM   10   14.43    0.00   12.37    9.28    0.00    1.03    0.00    0.00    0.00   62.89
07:16:30 PM   11    7.00    0.00    4.00    5.00    0.00    0.00    0.00    0.00    0.00   84.00

07:16:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:31 PM  all   16.67    0.00    5.84    5.58    0.00    0.17    0.00    0.00    0.00   71.74
07:16:31 PM    0   22.22    0.00    3.03    8.08    0.00    1.01    0.00    0.00    0.00   65.66
07:16:31 PM    1    5.15    0.00    8.25    4.12    0.00    0.00    0.00    0.00    0.00   82.47
07:16:31 PM    2    8.00    0.00    9.00    1.00    0.00    0.00    0.00    0.00    0.00   82.00
07:16:31 PM    3   49.49    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   43.43
07:16:31 PM    4   15.15    0.00    5.05    7.07    0.00    0.00    0.00    0.00    0.00   72.73
07:16:31 PM    5    7.07    0.00   15.15    2.02    0.00    0.00    0.00    0.00    0.00   75.76
07:16:31 PM    6   29.59    0.00    4.08    2.04    0.00    0.00    0.00    0.00    0.00   64.29
07:16:31 PM    7   18.37    0.00    3.06   10.20    0.00    0.00    0.00    0.00    0.00   68.37
07:16:31 PM    8   11.58    0.00    2.11    8.42    0.00    0.00    0.00    0.00    0.00   77.89
07:16:31 PM    9    9.80    0.00    3.92    7.84    0.00    0.98    0.00    0.00    0.00   77.45
07:16:31 PM   10   15.31    0.00    4.08    6.12    0.00    0.00    0.00    0.00    0.00   74.49
07:16:31 PM   11    8.16    0.00    6.12    9.18    0.00    0.00    0.00    0.00    0.00   76.53

07:16:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:32 PM  all   16.09    0.00    6.74    0.42    0.00    0.25    0.00    0.00    0.00   76.50
07:16:32 PM    0   40.21    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   56.70
07:16:32 PM    1    7.07    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   87.88
07:16:32 PM    2   10.89    0.00   15.84    0.99    0.00    0.99    0.00    0.00    0.00   71.29
07:16:32 PM    3   12.75    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   75.49
07:16:32 PM    4   15.31    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   73.47
07:16:32 PM    5    7.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   88.00
07:16:32 PM    6    7.07    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   86.87
07:16:32 PM    7   38.38    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   58.59
07:16:32 PM    8   11.34    0.00    6.19    1.03    0.00    0.00    0.00    0.00    0.00   81.44
07:16:32 PM    9   20.41    0.00    4.08    1.02    0.00    1.02    0.00    0.00    0.00   73.47
07:16:32 PM   10   15.00    0.00    6.00    1.00    0.00    0.00    0.00    0.00    0.00   78.00
07:16:32 PM   11    8.25    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   86.60

07:16:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:33 PM  all   12.64    0.00    4.89    1.01    0.00    0.25    0.00    0.00    0.00   81.21
07:16:33 PM    0   22.77    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   71.29
07:16:33 PM    1    4.04    0.00    3.03    4.04    0.00    1.01    0.00    0.00    0.00   87.88
07:16:33 PM    2    9.18    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   84.69
07:16:33 PM    3    4.12    0.00    2.06    1.03    0.00    1.03    0.00    0.00    0.00   91.75
07:16:33 PM    4   19.39    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   72.45
07:16:33 PM    5    5.10    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   90.82
07:16:33 PM    6   25.51    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   71.43
07:16:33 PM    7   13.00    0.00    4.00    2.00    0.00    0.00    0.00    0.00    0.00   81.00
07:16:33 PM    8   12.87    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   80.20
07:16:33 PM    9    3.06    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   93.88
07:16:33 PM   10   25.49    0.00    7.84    0.98    0.00    0.98    0.00    0.00    0.00   64.71
07:16:33 PM   11    6.19    0.00    4.12    4.12    0.00    0.00    0.00    0.00    0.00   85.57

07:16:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:34 PM  all   13.61    0.00    3.76    0.83    0.00    0.17    0.00    0.00    0.00   81.64
07:16:34 PM    0   12.12    0.00    4.04    2.02    0.00    0.00    0.00    0.00    0.00   81.82
07:16:34 PM    1    3.09    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   92.78
07:16:34 PM    2   19.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
07:16:34 PM    3    4.95    0.00    3.96    1.98    0.00    0.99    0.00    0.00    0.00   88.12
07:16:34 PM    4    5.26    0.00    6.32    1.05    0.00    0.00    0.00    0.00    0.00   87.37
07:16:34 PM    5   17.82    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   81.19
07:16:34 PM    6    5.94    0.00    4.95    0.99    0.00    0.00    0.00    0.00    0.00   88.12
07:16:34 PM    7   55.45    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   42.57
07:16:34 PM    8   19.80    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   78.22
07:16:34 PM    9    5.94    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   90.10
07:16:34 PM   10    7.00    0.00    8.00    0.00    0.00    1.00    0.00    0.00    0.00   84.00
07:16:34 PM   11    5.94    0.00    2.97    2.97    0.00    0.00    0.00    0.00    0.00   88.12

07:16:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:35 PM  all   14.12    0.00    5.21    3.19    0.00    0.17    0.00    0.00    0.00   77.31
07:16:35 PM    0    5.21    0.00    6.25    6.25    0.00    0.00    0.00    0.00    0.00   82.29
07:16:35 PM    1   30.69    0.00    5.94    0.99    0.00    0.00    0.00    0.00    0.00   62.38
07:16:35 PM    2   19.00    0.00    4.00    2.00    0.00    0.00    0.00    0.00    0.00   75.00
07:16:35 PM    3    4.12    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   89.69
07:16:35 PM    4    9.09    0.00    4.04    3.03    0.00    0.00    0.00    0.00    0.00   83.84
07:16:35 PM    5    7.77    0.00    3.88    3.88    0.00    0.97    0.00    0.00    0.00   83.50
07:16:35 PM    6    9.09    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   85.86
07:16:35 PM    7    4.00    0.00    5.00    9.00    0.00    0.00    0.00    0.00    0.00   82.00
07:16:35 PM    8   17.17    0.00    5.05    2.02    0.00    1.01    0.00    0.00    0.00   74.75
07:16:35 PM    9   16.16    0.00    5.05    9.09    0.00    0.00    0.00    0.00    0.00   69.70
07:16:35 PM   10   15.31    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   76.53
07:16:35 PM   11   31.31    0.00    5.05    1.01    0.00    0.00    0.00    0.00    0.00   62.63

07:16:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:36 PM  all   15.44    0.00    4.76    1.67    0.00    0.17    0.00    0.00    0.00   77.96
07:16:36 PM    0   43.56    0.00    0.99    1.98    0.00    0.99    0.00    0.00    0.00   52.48
07:16:36 PM    1   10.00    0.00    3.00    3.00    0.00    0.00    0.00    0.00    0.00   84.00
07:16:36 PM    2    9.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
07:16:36 PM    3    8.08    0.00   16.16    3.03    0.00    0.00    0.00    0.00    0.00   72.73
07:16:36 PM    4    8.00    0.00    5.00    1.00    0.00    0.00    0.00    0.00    0.00   86.00
07:16:36 PM    5   13.27    0.00    2.04    3.06    0.00    0.00    0.00    0.00    0.00   81.63
07:16:36 PM    6   11.76    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   83.33
07:16:36 PM    7    9.00    0.00    2.00    4.00    0.00    0.00    0.00    0.00    0.00   85.00
07:16:36 PM    8    8.08    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   86.87
07:16:36 PM    9    8.74    0.00    6.80    0.00    0.00    0.97    0.00    0.00    0.00   83.50
07:16:36 PM   10   47.47    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   49.49
07:16:36 PM   11    8.25    0.00    3.09    2.06    0.00    0.00    0.00    0.00    0.00   86.60

07:16:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:37 PM  all   13.71    0.00    6.35    1.42    0.00    0.25    0.00    0.00    0.00   78.26
07:16:37 PM    0   27.27    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   65.66
07:16:37 PM    1    7.84    0.00    4.90    1.96    0.00    0.98    0.00    0.00    0.00   84.31
07:16:37 PM    2    8.08    0.00   11.11    2.02    0.00    1.01    0.00    0.00    0.00   77.78
07:16:37 PM    3    6.86    0.00    7.84    0.00    0.00    0.00    0.00    0.00    0.00   85.29
07:16:37 PM    4   18.63    0.00    5.88    0.00    0.00    0.00    0.00    0.00    0.00   75.49
07:16:37 PM    5    9.00    0.00    9.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
07:16:37 PM    6    6.19    0.00    5.15    2.06    0.00    0.00    0.00    0.00    0.00   86.60
07:16:37 PM    7    9.90    0.00    4.95    2.97    0.00    0.00    0.00    0.00    0.00   82.18
07:16:37 PM    8    7.07    0.00    7.07    4.04    0.00    0.00    0.00    0.00    0.00   81.82
07:16:37 PM    9   18.56    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   79.38
07:16:37 PM   10   27.72    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   68.32
07:16:37 PM   11   17.53    0.00    8.25    2.06    0.00    1.03    0.00    0.00    0.00   71.13

07:16:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:38 PM  all   19.08    0.00   11.41    3.75    0.00    0.26    0.00    0.00    0.00   65.50
07:16:38 PM    0   18.37    0.00   12.24    1.02    0.00    0.00    0.00    0.00    0.00   68.37
07:16:38 PM    1   12.37    0.00    7.22   13.40    0.00    0.00    0.00    0.00    0.00   67.01
07:16:38 PM    2   38.78    0.00   14.29    2.04    0.00    0.00    0.00    0.00    0.00   44.90
07:16:38 PM    3   20.41    0.00   13.27    4.08    0.00    0.00    0.00    0.00    0.00   62.24
07:16:38 PM    4   19.59    0.00   14.43    1.03    0.00    0.00    0.00    0.00    0.00   64.95
07:16:38 PM    5    7.29    0.00   13.54   11.46    0.00    0.00    0.00    0.00    0.00   67.71
07:16:38 PM    6   27.55    0.00    9.18    1.02    0.00    0.00    0.00    0.00    0.00   62.24
07:16:38 PM    7   12.12    0.00    8.08    1.01    0.00    1.01    0.00    0.00    0.00   77.78
07:16:38 PM    8   14.58    0.00   16.67    1.04    0.00    1.04    0.00    0.00    0.00   66.67
07:16:38 PM    9   26.00    0.00   10.00    3.00    0.00    1.00    0.00    0.00    0.00   60.00
07:16:38 PM   10   19.80    0.00    9.90    1.98    0.00    0.00    0.00    0.00    0.00   68.32
07:16:38 PM   11   11.46    0.00    8.33    4.17    0.00    0.00    0.00    0.00    0.00   76.04

07:16:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:39 PM  all   11.56    0.00    5.95   10.22    0.00    0.17    0.00    0.00    0.00   72.11
07:16:39 PM    0    6.93    0.00    4.95   22.77    0.00    0.00    0.00    0.00    0.00   65.35
07:16:39 PM    1   24.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   72.00
07:16:39 PM    2   14.29    0.00    4.08   17.35    0.00    0.00    0.00    0.00    0.00   64.29
07:16:39 PM    3    8.08    0.00    2.02   17.17    0.00    1.01    0.00    0.00    0.00   71.72
07:16:39 PM    4    9.18    0.00    7.14    2.04    0.00    1.02    0.00    0.00    0.00   80.61
07:16:39 PM    5   15.00    0.00    8.00    7.00    0.00    0.00    0.00    0.00    0.00   70.00
07:16:39 PM    6   12.00    0.00    6.00   25.00    0.00    0.00    0.00    0.00    0.00   57.00
07:16:39 PM    7    5.10    0.00   13.27    2.04    0.00    0.00    0.00    0.00    0.00   79.59
07:16:39 PM    8   19.42    0.00    4.85    2.91    0.00    0.00    0.00    0.00    0.00   72.82
07:16:39 PM    9    6.00    0.00    7.00   17.00    0.00    0.00    0.00    0.00    0.00   70.00
07:16:39 PM   10   10.31    0.00    4.12    5.15    0.00    0.00    0.00    0.00    0.00   80.41
07:16:39 PM   11    8.00    0.00    7.00    3.00    0.00    0.00    0.00    0.00    0.00   82.00

07:16:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:40 PM  all   11.78    0.00    5.72   35.61    0.00    0.34    0.00    0.00    0.00   46.55
07:16:40 PM    0    9.00    0.00    5.00   51.00    0.00    2.00    0.00    0.00    0.00   33.00
07:16:40 PM    1   16.83    0.00    4.95    0.99    0.00    0.00    0.00    0.00    0.00   77.23
07:16:40 PM    2   12.00    0.00    4.00   46.00    0.00    0.00    0.00    0.00    0.00   38.00
07:16:40 PM    3    6.12    0.00    4.08   45.92    0.00    0.00    0.00    0.00    0.00   43.88
07:16:40 PM    4   11.11    0.00    5.05    7.07    0.00    1.01    0.00    0.00    0.00   75.76
07:16:40 PM    5   10.20    0.00    7.14   42.86    0.00    0.00    0.00    0.00    0.00   39.80
07:16:40 PM    6   25.74    0.00    4.95   42.57    0.00    0.00    0.00    0.00    0.00   26.73
07:16:40 PM    7   13.27    0.00    7.14   42.86    0.00    1.02    0.00    0.00    0.00   35.71
07:16:40 PM    8    7.22    0.00    9.28   52.58    0.00    0.00    0.00    0.00    0.00   30.93
07:16:40 PM    9    8.00    0.00    6.00   46.00    0.00    0.00    0.00    0.00    0.00   40.00
07:16:40 PM   10    9.38    0.00    4.17   50.00    0.00    0.00    0.00    0.00    0.00   36.46
07:16:40 PM   11   12.00    0.00    7.00    1.00    0.00    0.00    0.00    0.00    0.00   80.00

07:16:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:41 PM  all    6.33    0.00    5.42   60.25    0.00    0.58    0.00    0.00    0.00   27.42
07:16:41 PM    0    0.96    0.00    1.92   91.35    0.00    5.77    0.00    0.00    0.00    0.00
07:16:41 PM    1   16.00    0.00    3.00   54.00    0.00    1.00    0.00    0.00    0.00   26.00
07:16:41 PM    2    8.00    0.00    3.00   62.00    0.00    0.00    0.00    0.00    0.00   27.00
07:16:41 PM    3    6.06    0.00    5.05   73.74    0.00    0.00    0.00    0.00    0.00   15.15
07:16:41 PM    4    3.03    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   91.92
07:16:41 PM    5    1.01    0.00    3.03   82.83    0.00    0.00    0.00    0.00    0.00   13.13
07:16:41 PM    6    6.06    0.00    4.04   85.86    0.00    0.00    0.00    0.00    0.00    4.04
07:16:41 PM    7    5.05    0.00    7.07   77.78    0.00    0.00    0.00    0.00    0.00   10.10
07:16:41 PM    8   10.20    0.00    7.14   82.65    0.00    0.00    0.00    0.00    0.00    0.00
07:16:41 PM    9    7.84    0.00    2.94   21.57    0.00    0.00    0.00    0.00    0.00   67.65
07:16:41 PM   10    9.90    0.00    7.92   82.18    0.00    0.00    0.00    0.00    0.00    0.00
07:16:41 PM   11    2.00    0.00   15.00    9.00    0.00    0.00    0.00    0.00    0.00   74.00

07:16:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:43 PM  all    7.51    0.00    3.61   49.64    0.00    0.23    0.00    0.00    0.00   39.01
07:16:43 PM    0    2.75    0.00    3.92   69.02    0.00    0.78    0.00    0.00    0.00   23.53
07:16:43 PM    1    1.59    0.00    2.78   51.59    0.00    0.40    0.00    0.00    0.00   43.65
07:16:43 PM    2    3.19    0.00    4.78   32.27    0.00    0.40    0.00    0.00    0.00   59.36
07:16:43 PM    3    2.80    0.00    2.40   12.40    0.00    0.40    0.00    0.00    0.00   82.00
07:16:43 PM    4    3.19    0.00    3.98   33.07    0.00    0.00    0.00    0.00    0.00   59.76
07:16:43 PM    5   20.32    0.00    2.79   64.54    0.00    0.00    0.00    0.00    0.00   12.35
07:16:43 PM    6   13.55    0.00    3.98   78.09    0.00    0.80    0.00    0.00    0.00    3.59
07:16:43 PM    7    5.95    0.00    2.38   67.86    0.00    0.00    0.00    0.00    0.00   23.81
07:16:43 PM    8    8.80    0.00    4.40   60.80    0.00    0.00    0.00    0.00    0.00   26.00
07:16:43 PM    9    2.36    0.00    4.33   63.39    0.00    0.00    0.00    0.00    0.00   29.92
07:16:43 PM   10   11.46    0.00    2.77   51.78    0.00    0.00    0.00    0.00    0.00   33.99
07:16:43 PM   11   14.29    0.00    4.76   10.32    0.00    0.00    0.00    0.00    0.00   70.63

07:16:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:46 PM  all   15.88    0.00   10.24   55.48    0.00    1.17    0.00    0.00    0.00   17.24
07:16:46 PM    0   12.99    0.00    9.96   58.87    0.00    5.63    0.00    0.00    0.00   12.55
07:16:46 PM    1   14.35    0.00   10.76   59.19    0.00    0.90    0.00    0.00    0.00   14.80
07:16:46 PM    2   10.18    0.00   10.62   63.27    0.00    2.65    0.00    0.00    0.00   13.27
07:16:46 PM    3    9.13    0.00   10.05   46.12    0.00    0.91    0.00    0.00    0.00   33.79
07:16:46 PM    4   12.00    0.00   10.67   66.22    0.00    0.89    0.00    0.00    0.00   10.22
07:16:46 PM    5   51.14    0.00   15.53    7.76    0.00    0.46    0.00    0.00    0.00   25.11
07:16:46 PM    6   14.29    0.00    8.29   45.62    0.00    0.00    0.00    0.00    0.00   31.80
07:16:46 PM    7   14.29    0.00   10.14   66.82    0.00    0.00    0.00    0.00    0.00    8.76
07:16:46 PM    8   14.09    0.00    9.09   65.00    0.00    0.45    0.00    0.00    0.00   11.36
07:16:46 PM    9   14.80    0.00    9.87   58.74    0.00    0.90    0.00    0.00    0.00   15.70
07:16:46 PM   10   12.79    0.00   10.05   61.19    0.00    0.46    0.00    0.00    0.00   15.53
07:16:46 PM   11   11.01    0.00    7.80   66.06    0.00    0.46    0.00    0.00    0.00   14.68

07:16:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:47 PM  all   28.42    0.00   17.29    7.02    0.00    0.68    0.00    0.00    0.00   46.58
07:16:47 PM    0   35.71    0.00   17.35    6.12    0.00    1.02    0.00    0.00    0.00   39.80
07:16:47 PM    1   26.53    0.00   17.35    5.10    0.00    1.02    0.00    0.00    0.00   50.00
07:16:47 PM    2   22.45    0.00   18.37    7.14    0.00    0.00    0.00    0.00    0.00   52.04
07:16:47 PM    3   24.21    0.00   11.58    9.47    0.00    2.11    0.00    0.00    0.00   52.63
07:16:47 PM    4   29.59    0.00   20.41    6.12    0.00    0.00    0.00    0.00    0.00   43.88
07:16:47 PM    5   18.37    0.00   24.49    2.04    0.00    1.02    0.00    0.00    0.00   54.08
07:16:47 PM    6   34.29    0.00   20.95    6.67    0.00    1.90    0.00    0.00    0.00   36.19
07:16:47 PM    7   21.05    0.00   21.05    6.32    0.00    0.00    0.00    0.00    0.00   51.58
07:16:47 PM    8   31.91    0.00   13.83   11.70    0.00    0.00    0.00    0.00    0.00   42.55
07:16:47 PM    9   26.04    0.00   15.62    8.33    0.00    0.00    0.00    0.00    0.00   50.00
07:16:47 PM   10   43.75    0.00   11.46    6.25    0.00    0.00    0.00    0.00    0.00   38.54
07:16:47 PM   11   26.80    0.00   14.43    9.28    0.00    1.03    0.00    0.00    0.00   48.45

07:16:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:48 PM  all   17.38    0.00    8.06    0.76    0.00    0.34    0.00    0.00    0.00   73.47
07:16:48 PM    0   12.50    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   79.17
07:16:48 PM    1   24.27    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00   68.93
07:16:48 PM    2   18.37    0.00    7.14    0.00    0.00    1.02    0.00    0.00    0.00   73.47
07:16:48 PM    3   10.10    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   80.81
07:16:48 PM    4   21.43    0.00    8.16    1.02    0.00    0.00    0.00    0.00    0.00   69.39
