# started_at=2025-12-14T01:53:18+03:00
# cmd: mpstat -P ALL 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:09 AM    9   14.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
02:38:09 AM   10   48.54    0.00    7.77    0.00    0.00    0.00    0.00    0.00    0.00   43.69
02:38:09 AM   11   19.19    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   76.77

02:38:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:10 AM  all   36.56    0.68   11.05    1.11    0.00    0.00    0.00    0.00    0.00   50.60
02:38:10 AM    0   23.23    1.01   13.13    2.02    0.00    0.00    0.00    0.00    0.00   60.61
02:38:10 AM    1   27.84    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   61.86
02:38:10 AM    2   34.69    3.06   11.22    1.02    0.00    0.00    0.00    0.00    0.00   50.00
02:38:10 AM    3   31.96    0.00    7.22    1.03    0.00    0.00    0.00    0.00    0.00   59.79
02:38:10 AM    4   40.82    1.02    7.14    1.02    0.00    0.00    0.00    0.00    0.00   50.00
02:38:10 AM    5   29.29    0.00   13.13    1.01    0.00    0.00    0.00    0.00    0.00   56.57
02:38:10 AM    6   39.60    0.99    8.91    0.99    0.00    0.00    0.00    0.00    0.00   49.50
02:38:10 AM    7   32.32    0.00   18.18    1.01    0.00    0.00    0.00    0.00    0.00   48.48
02:38:10 AM    8   50.00    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   45.74
02:38:10 AM    9   63.64    0.00    7.07    1.01    0.00    0.00    0.00    0.00    0.00   28.28
02:38:10 AM   10   32.99    1.03   16.49    2.06    0.00    0.00    0.00    0.00    0.00   47.42
02:38:10 AM   11   32.65    1.02   15.31    2.04    0.00    0.00    0.00    0.00    0.00   48.98

02:38:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:11 AM  all   15.08    0.17    5.51    0.17    0.00    0.00    0.00    0.00    0.00   79.07
02:38:11 AM    0   13.54    0.00    9.38    1.04    0.00    0.00    0.00    0.00    0.00   76.04
02:38:11 AM    1   10.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
02:38:11 AM    2   14.43    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   81.44
02:38:11 AM    3    5.94    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   87.13
02:38:11 AM    4    9.90    0.99    3.96    0.00    0.00    0.00    0.00    0.00    0.00   85.15
02:38:11 AM    5   11.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
02:38:11 AM    6   28.57    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   70.41
02:38:11 AM    7    3.12    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   86.46
02:38:11 AM    8    7.29    1.04    3.12    1.04    0.00    0.00    0.00    0.00    0.00   87.50
02:38:11 AM    9   26.04    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   70.83
02:38:11 AM   10   45.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
02:38:11 AM   11    6.06    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   91.92

02:38:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:12 AM  all   29.88    0.51   10.19    0.34    0.00    0.08    0.00    0.00    0.00   59.01
02:38:12 AM    0   48.48    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   44.44
02:38:12 AM    1   28.71    0.99    8.91    0.99    0.00    0.00    0.00    0.00    0.00   60.40
02:38:12 AM    2   14.71    0.00   19.61    0.00    0.00    0.00    0.00    0.00    0.00   65.69
02:38:12 AM    3   12.24    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   77.55
02:38:12 AM    4   26.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
02:38:12 AM    5   39.18    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   55.67
02:38:12 AM    6   35.35    1.01   15.15    0.00    0.00    0.00    0.00    0.00    0.00   48.48
02:38:12 AM    7   27.00    0.00   16.00    1.00    0.00    1.00    0.00    0.00    0.00   55.00
02:38:12 AM    8   41.24    1.03    6.19    0.00    0.00    0.00    0.00    0.00    0.00   51.55
02:38:12 AM    9   34.69    1.02    8.16    0.00    0.00    0.00    0.00    0.00    0.00   56.12
02:38:12 AM   10   37.37    1.01    9.09    1.01    0.00    0.00    0.00    0.00    0.00   51.52
02:38:12 AM   11   14.29    0.00    8.16    1.02    0.00    0.00    0.00    0.00    0.00   76.53

02:38:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:13 AM  all   15.78    0.42    4.66    0.08    0.00    0.00    0.00    0.00    0.00   79.05
02:38:13 AM    0    9.47    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   85.26
02:38:13 AM    1    7.22    1.03    4.12    0.00    0.00    0.00    0.00    0.00    0.00   87.63
02:38:13 AM    2   13.40    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   82.47
02:38:13 AM    3    2.04    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   93.88
02:38:13 AM    4   22.68    4.12    1.03    0.00    0.00    0.00    0.00    0.00    0.00   72.16
02:38:13 AM    5   70.30    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00   24.75
02:38:13 AM    6   31.63    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   63.27
02:38:13 AM    7    7.92    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   84.16
02:38:13 AM    8    8.08    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   87.88
02:38:13 AM    9    3.03    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   92.93
02:38:13 AM   10    7.14    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   85.71
02:38:13 AM   11    5.05    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   89.90

02:38:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:14 AM  all   17.67    0.34   10.37    1.95    0.00    0.17    0.00    0.00    0.00   69.50
02:38:14 AM    0   13.68    0.00    8.42    2.11    0.00    0.00    0.00    0.00    0.00   75.79
02:38:14 AM    1   12.12    0.00    7.07    2.02    0.00    0.00    0.00    0.00    0.00   78.79
02:38:14 AM    2   10.10    0.00   12.12    1.01    0.00    0.00    0.00    0.00    0.00   76.77
02:38:14 AM    3   13.13    2.02    5.05    4.04    0.00    0.00    0.00    0.00    0.00   75.76
02:38:14 AM    4   18.37    0.00   12.24    1.02    0.00    0.00    0.00    0.00    0.00   68.37
02:38:14 AM    5    9.09    1.01   16.16    0.00    0.00    0.00    0.00    0.00    0.00   73.74
02:38:14 AM    6   15.46    0.00   21.65    2.06    0.00    0.00    0.00    0.00    0.00   60.82
02:38:14 AM    7    5.21    0.00    9.38    3.12    0.00    0.00    0.00    0.00    0.00   82.29
02:38:14 AM    8   42.27    0.00    7.22    2.06    0.00    0.00    0.00    0.00    0.00   48.45
02:38:14 AM    9   25.00    0.00    6.25    1.04    0.00    0.00    0.00    0.00    0.00   67.71
02:38:14 AM   10   24.75    0.99    9.90    0.99    0.00    0.99    0.00    0.00    0.00   62.38
02:38:14 AM   11   22.77    0.00    8.91    3.96    0.00    0.99    0.00    0.00    0.00   63.37

02:38:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:15 AM  all   13.26    0.34    3.52    0.00    0.00    0.84    0.00    0.00    0.00   82.05
02:38:15 AM    0    6.32    2.11    2.11    0.00    0.00    0.00    0.00    0.00    0.00   89.47
02:38:15 AM    1   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
02:38:15 AM    2   23.96    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   70.83
02:38:15 AM    3    1.01    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   96.97
02:38:15 AM    4    7.41    0.00    2.78    0.00    0.00    8.33    0.00    0.00    0.00   81.48
02:38:15 AM    5   19.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
02:38:15 AM    6    5.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
02:38:15 AM    7    1.00    1.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
02:38:15 AM    8    9.09    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   82.83
02:38:15 AM    9   50.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
02:38:15 AM   10   25.25    1.01    4.04    0.00    0.00    0.00    0.00    0.00    0.00   69.70
02:38:15 AM   11    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94

02:38:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:16 AM  all   22.95    0.17    5.53    0.17    0.00    0.25    0.00    0.00    0.00   70.94
02:38:16 AM    0   19.59    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   70.10
02:38:16 AM    1   22.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
02:38:16 AM    2   31.31    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   61.62
02:38:16 AM    3   16.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
02:38:16 AM    4   42.86    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   51.02
02:38:16 AM    5   12.87    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   81.19
02:38:16 AM    6   15.46    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   81.44
02:38:16 AM    7   16.67    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   80.39
02:38:16 AM    8   19.19    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   77.78
02:38:16 AM    9   40.59    0.99    7.92    0.00    0.00    0.00    0.00    0.00    0.00   50.50
02:38:16 AM   10   25.49    0.00    2.94    0.00    0.00    2.94    0.00    0.00    0.00   68.63
02:38:16 AM   11   13.27    1.02    3.06    2.04    0.00    0.00    0.00    0.00    0.00   80.61

02:38:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:17 AM  all   34.71    0.50    7.73    0.25    0.00    0.00    0.00    0.00    0.00   56.81
02:38:17 AM    0   31.96    1.03    6.19    1.03    0.00    0.00    0.00    0.00    0.00   59.79
02:38:17 AM    1   18.37    1.02    7.14    0.00    0.00    0.00    0.00    0.00    0.00   73.47
02:38:17 AM    2   50.51    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   43.43
02:38:17 AM    3   95.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
02:38:17 AM    4   30.69    0.99   18.81    0.00    0.00    0.00    0.00    0.00    0.00   49.50
02:38:17 AM    5   17.17    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   76.77
02:38:17 AM    6   18.81    0.99    8.91    0.00    0.00    0.00    0.00    0.00    0.00   71.29
02:38:17 AM    7   31.31    1.01    6.06    1.01    0.00    0.00    0.00    0.00    0.00   60.61
02:38:17 AM    8   35.05    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   56.70
02:38:17 AM    9   29.41    0.98    4.90    0.00    0.00    0.00    0.00    0.00    0.00   64.71
02:38:17 AM   10   29.00    0.00    9.00    1.00    0.00    0.00    0.00    0.00    0.00   61.00
02:38:17 AM   11   28.87    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   61.86

02:38:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:18 AM  all   16.94    0.42    6.09    0.17    0.00    0.08    0.00    0.00    0.00   76.29
02:38:18 AM    0   23.71    1.03    4.12    0.00    0.00    0.00    0.00    0.00    0.00   71.13
02:38:18 AM    1    7.92    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   85.15
02:38:18 AM    2   22.45    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   73.47
02:38:18 AM    3   79.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   17.00
02:38:18 AM    4   24.00    1.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
02:38:18 AM    5    5.94    0.99    5.94    0.99    0.00    0.00    0.00    0.00    0.00   86.14
02:38:18 AM    6    8.08    1.01    8.08    0.00    0.00    0.00    0.00    0.00    0.00   82.83
02:38:18 AM    7    3.03    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   90.91
02:38:18 AM    8    8.74    0.97    4.85    0.00    0.00    0.00    0.00    0.00    0.00   85.44
02:38:18 AM    9    7.92    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   86.14
02:38:18 AM   10    6.86    0.00    9.80    0.98    0.00    0.00    0.00    0.00    0.00   82.35
02:38:18 AM   11    6.19    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   86.60

02:38:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:19 AM  all   22.85    0.50    6.01    0.00    0.00    0.00    0.00    0.00    0.00   70.64
02:38:19 AM    0   19.61    0.98    4.90    0.00    0.00    0.00    0.00    0.00    0.00   74.51
02:38:19 AM    1   16.16    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   78.79
02:38:19 AM    2   26.47    0.98    5.88    0.00    0.00    0.00    0.00    0.00    0.00   66.67
02:38:19 AM    3   50.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
02:38:19 AM    4   14.85    0.00   15.84    0.00    0.00    0.00    0.00    0.00    0.00   69.31
02:38:19 AM    5    8.16    2.04    4.08    0.00    0.00    0.00    0.00    0.00    0.00   85.71
02:38:19 AM    6   20.41    1.02    3.06    0.00    0.00    0.00    0.00    0.00    0.00   75.51
02:38:19 AM    7   26.47    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   69.61
02:38:19 AM    8   17.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
02:38:19 AM    9   45.45    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   47.47
02:38:19 AM   10   18.18    1.01    6.06    0.00    0.00    0.00    0.00    0.00    0.00   74.75
02:38:19 AM   11   11.11    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   80.81

02:38:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:20 AM  all   34.41    0.68    7.24    0.60    0.00    0.17    0.00    0.00    0.00   56.90
02:38:20 AM    0   23.96    1.04    9.38    0.00    0.00    0.00    0.00    0.00    0.00   65.62
02:38:20 AM    1   40.00    1.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   54.00
02:38:20 AM    2   31.31    0.00    5.05    1.01    0.00    2.02    0.00    0.00    0.00   60.61
02:38:20 AM    3   39.80    0.00    3.06    2.04    0.00    0.00    0.00    0.00    0.00   55.10
02:38:20 AM    4   22.00    0.00   15.00    1.00    0.00    0.00    0.00    0.00    0.00   62.00
02:38:20 AM    5   75.51    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   18.37
02:38:20 AM    6   28.57    1.02    7.14    0.00    0.00    0.00    0.00    0.00    0.00   63.27
02:38:20 AM    7   22.92    0.00    7.29    1.04    0.00    0.00    0.00    0.00    0.00   68.75
02:38:20 AM    8   31.96    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   61.86
02:38:20 AM    9   29.00    5.00    5.00    1.00    0.00    0.00    0.00    0.00    0.00   60.00
02:38:20 AM   10   34.69    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   56.12
02:38:20 AM   11   32.98    0.00    9.57    0.00    0.00    0.00    0.00    0.00    0.00   57.45

02:38:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:21 AM  all   22.32    0.34    7.80    0.08    0.00    0.00    0.00    0.00    0.00   69.46
02:38:21 AM    0   28.71    0.00   17.82    0.00    0.00    0.00    0.00    0.00    0.00   53.47
02:38:21 AM    1   14.14    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   74.75
02:38:21 AM    2   20.20    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   72.73
02:38:21 AM    3   28.28    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   65.66
02:38:21 AM    4   41.18    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   48.04
02:38:21 AM    5   61.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
02:38:21 AM    6   20.20    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   73.74
02:38:21 AM    7   16.16    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   80.81
02:38:21 AM    8    6.25    1.04    8.33    0.00    0.00    0.00    0.00    0.00    0.00   84.38
02:38:21 AM    9    6.12    1.02    3.06    0.00    0.00    0.00    0.00    0.00    0.00   89.80
02:38:21 AM   10   10.10    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   79.80
02:38:21 AM   11   13.86    1.98    6.93    0.00    0.00    0.00    0.00    0.00    0.00   77.23

02:38:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:22 AM  all   14.67    0.42    4.67    0.08    0.00    0.33    0.00    0.00    0.00   79.83
02:38:22 AM    0   21.78    0.00    6.93    0.99    0.00    0.00    0.00    0.00    0.00   70.30
02:38:22 AM    1    3.06    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   95.92
02:38:22 AM    2    7.77    0.00    8.74    0.00    0.00    0.97    0.00    0.00    0.00   82.52
02:38:22 AM    3    9.90    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   75.25
02:38:22 AM    4   38.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
02:38:22 AM    5   11.65    0.97    3.88    0.00    0.00    2.91    0.00    0.00    0.00   80.58
02:38:22 AM    6   44.44    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   51.52
02:38:22 AM    7    9.18    1.02    1.02    0.00    0.00    0.00    0.00    0.00    0.00   88.78
02:38:22 AM    8    5.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
02:38:22 AM    9    4.08    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   92.86
02:38:22 AM   10    5.10    2.04    3.06    0.00    0.00    0.00    0.00    0.00    0.00   89.80
02:38:22 AM   11   15.84    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   81.19

02:38:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:23 AM  all   18.26    0.25    6.11    0.34    0.00    0.92    0.00    0.00    0.00   74.12
02:38:23 AM    0   18.56    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   77.32
02:38:23 AM    1    8.08    0.00    6.06    2.02    0.00    0.00    0.00    0.00    0.00   83.84
02:38:23 AM    2   20.41    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   63.27
02:38:23 AM    3    2.86    0.95    3.81    0.00    0.00    6.67    0.00    0.00    0.00   85.71
02:38:23 AM    4   22.68    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   71.13
02:38:23 AM    5   37.62    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   60.40
02:38:23 AM    6   11.22    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   78.57
02:38:23 AM    7   46.00    0.00    5.00    1.00    0.00    2.00    0.00    0.00    0.00   46.00
02:38:23 AM    8    8.00    1.00    6.00    1.00    0.00    0.00    0.00    0.00    0.00   84.00
02:38:23 AM    9   10.20    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   83.67
02:38:23 AM   10   23.53    0.98    5.88    0.00    0.00    0.98    0.00    0.00    0.00   68.63
02:38:23 AM   11   10.10    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   86.87

02:38:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:24 AM  all   14.25    0.25    6.49    0.00    0.00    0.59    0.00    0.00    0.00   78.41
02:38:24 AM    0   14.43    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   80.41
02:38:24 AM    1    4.17    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   93.75
02:38:24 AM    2   40.40    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   52.53
02:38:24 AM    3   17.17    1.01    2.02    0.00    0.00    1.01    0.00    0.00    0.00   78.79
02:38:24 AM    4   13.27    1.02    4.08    0.00    0.00    0.00    0.00    0.00    0.00   81.63
02:38:24 AM    5    9.80    0.00    8.82    0.00    0.00    2.94    0.00    0.00    0.00   78.43
02:38:24 AM    6    9.90    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   75.25
02:38:24 AM    7    9.09    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   81.82
02:38:24 AM    8    8.16    1.02    9.18    0.00    0.00    0.00    0.00    0.00    0.00   81.63
02:38:24 AM    9    3.06    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   86.73
02:38:24 AM   10   39.80    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   57.14
02:38:24 AM   11    1.98    0.00    1.98    0.00    0.00    2.97    0.00    0.00    0.00   93.07

02:38:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:25 AM  all   36.41    0.25    4.53    0.25    0.00    0.00    0.00    0.00    0.00   58.56
02:38:25 AM    0   29.17    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   66.67
02:38:25 AM    1   31.31    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   65.66
02:38:25 AM    2   42.57    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   50.50
02:38:25 AM    3   35.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   64.00
02:38:25 AM    4   30.69    1.98    6.93    0.00    0.00    0.00    0.00    0.00    0.00   60.40
02:38:25 AM    5   49.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
02:38:25 AM    6   36.36    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   56.57
02:38:25 AM    7   41.58    0.00    2.97    0.99    0.00    0.00    0.00    0.00    0.00   54.46
02:38:25 AM    8   30.69    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00   64.36
02:38:25 AM    9   43.16    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   52.63
02:38:25 AM   10   32.32    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   63.64
02:38:25 AM   11   35.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00

02:38:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:26 AM  all   12.96    0.50    6.35    0.25    0.00    0.67    0.00    0.00    0.00   79.26
02:38:26 AM    0   37.76    1.02    5.10    0.00    0.00    0.00    0.00    0.00    0.00   56.12
02:38:26 AM    1    2.00    1.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   93.00
02:38:26 AM    2   18.18    0.00    5.05    1.01    0.00    0.00    0.00    0.00    0.00   75.76
02:38:26 AM    3   11.88    0.00    2.97    0.99    0.00    0.00    0.00    0.00    0.00   84.16
02:38:26 AM    4    4.59    0.92    5.50    0.00    0.00    7.34    0.00    0.00    0.00   81.65
02:38:26 AM    5   16.33    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   70.41
02:38:26 AM    6    6.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
02:38:26 AM    7    9.09    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   86.87
02:38:26 AM    8    5.21    2.08    7.29    0.00    0.00    0.00    0.00    0.00    0.00   85.42
02:38:26 AM    9    2.06    1.03   10.31    0.00    0.00    0.00    0.00    0.00    0.00   86.60
02:38:26 AM   10   20.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
02:38:26 AM   11   23.23    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   68.69

02:38:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:27 AM  all   15.97    0.25    6.39    0.25    0.00    0.17    0.00    0.00    0.00   76.97
02:38:27 AM    0    7.29    1.04    6.25    0.00    0.00    0.00    0.00    0.00    0.00   85.42
02:38:27 AM    1    8.00    0.00    6.00    1.00    0.00    0.00    0.00    0.00    0.00   85.00
02:38:27 AM    2   10.31    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   80.41
02:38:27 AM    3   15.31    2.04    3.06    0.00    0.00    0.00    0.00    0.00    0.00   79.59
02:38:27 AM    4    8.65    0.00    7.69    0.00    0.00    0.96    0.00    0.00    0.00   82.69
02:38:27 AM    5   11.88    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   81.19
02:38:27 AM    6   23.53    0.00    6.86    0.00    0.00    0.98    0.00    0.00    0.00   68.63
02:38:27 AM    7   76.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   21.00
02:38:27 AM    8    4.12    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   92.78
02:38:27 AM    9    4.04    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   77.78
02:38:27 AM   10   17.53    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   78.35
02:38:27 AM   11    4.04    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   91.92

02:38:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:28 AM  all   13.59    0.17    4.95    0.34    0.00    0.08    0.00    0.00    0.00   80.87
02:38:28 AM    0    8.16    0.00    6.12    1.02    0.00    0.00    0.00    0.00    0.00   84.69
02:38:28 AM    1   14.85    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00   80.20
02:38:28 AM    2    4.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
02:38:28 AM    3   16.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
02:38:28 AM    4   12.24    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   83.67
02:38:28 AM    5    5.10    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   91.84
02:38:28 AM    6    4.00    0.00    4.00    1.00    0.00    1.00    0.00    0.00    0.00   90.00
02:38:28 AM    7   71.13    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   26.80
02:38:28 AM    8    7.07    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   86.87
02:38:28 AM    9    6.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
02:38:28 AM   10    7.55    0.94   13.21    0.94    0.00    0.00    0.00    0.00    0.00   77.36
02:38:28 AM   11    8.42    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   89.47

