# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -q 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
02:16:20 AM         5      1774      9.58     12.46     10.18         0
02:16:21 AM        13      1775      9.58     12.46     10.18         0
02:16:22 AM        11      1777      9.58     12.46     10.18         0
02:16:23 AM         8      1778      9.58     12.46     10.18         0
02:16:24 AM         8      1776      9.58     12.46     10.18         0
02:16:25 AM         5      1774      9.29     12.36     10.16         0
02:16:26 AM         5      1774      9.29     12.36     10.16         0
02:16:27 AM         5      1804      9.29     12.36     10.16         0
02:16:28 AM         9      1794      9.29     12.36     10.16         0
02:16:29 AM        12      1792      9.29     12.36     10.16         0
02:16:30 AM         9      1775      8.87     12.22     10.13         0
02:16:31 AM        16      1777      8.87     12.22     10.13         0
02:16:32 AM        14      1776      8.87     12.22     10.13         0
02:16:33 AM        14      1776      8.87     12.22     10.13         0
02:16:34 AM        11      1777      8.87     12.22     10.13         0
02:16:35 AM         6      1777      8.80     12.15     10.11         0
02:16:36 AM         4      1775      8.80     12.15     10.11         0
02:16:37 AM        12      1776      8.80     12.15     10.11         0
02:16:38 AM        12      1783      8.80     12.15     10.11         1
02:16:39 AM         4      1779      8.80     12.15     10.11         0
02:16:40 AM         9      1776      8.65     12.06     10.10         1
02:16:41 AM        12      1778      8.65     12.06     10.10         1
02:16:42 AM         5      1780      8.65     12.06     10.10         0
02:16:43 AM        15      1779      8.65     12.06     10.10         0
02:16:44 AM         6      1779      8.65     12.06     10.10         0
02:16:45 AM         6      1774      8.76     12.03     10.10         0
02:16:46 AM         4      1773      8.76     12.03     10.10         0
02:16:47 AM        17      1775      8.76     12.03     10.10         1
02:16:48 AM         9      1775      8.76     12.03     10.10         0
02:16:49 AM         5      1773      8.76     12.03     10.10         0
02:16:50 AM        13      1773      8.22     11.86     10.05         1
02:16:51 AM         3      1790      8.22     11.86     10.05         0
02:16:52 AM         3      1790      8.22     11.86     10.05         1
02:16:53 AM         9      1792      8.22     11.86     10.05         0
02:16:54 AM         2      1773      8.22     11.86     10.05         0
02:16:55 AM         5      1789      8.68     11.90     10.07         0
02:16:56 AM        10      1791      8.68     11.90     10.07         0
02:16:57 AM         3      1790      8.68     11.90     10.07         1
02:16:58 AM         2      1780      8.68     11.90     10.07         0
02:16:59 AM        14      1784      8.68     11.90     10.07         1
02:17:00 AM        16      1781      8.15     11.73     10.03         0
02:17:01 AM         4      1777      8.15     11.73     10.03         0
02:17:02 AM         4      1779      8.15     11.73     10.03         0
02:17:03 AM         5      1779      8.15     11.73     10.03         1
02:17:04 AM        13      1780      8.15     11.73     10.03         0
02:17:05 AM         5      1781      7.89     11.62     10.00         0
02:17:06 AM         4      1778      7.89     11.62     10.00         0
02:17:07 AM         8      1777      7.89     11.62     10.00         1
02:17:08 AM         3      1777      7.89     11.62     10.00         0
02:17:09 AM         4      1779      7.89     11.62     10.00         0
02:17:10 AM        10      1783      8.22     11.63     10.01         0
02:17:11 AM         4      1772      8.22     11.63     10.01         0
02:17:12 AM         5      1773      8.22     11.63     10.01         0
02:17:13 AM         6      1774      8.22     11.63     10.01         0
02:17:14 AM         3      1772      8.22     11.63     10.01         0
02:17:15 AM         6      1754      7.89     11.50      9.98         0
02:17:16 AM         7      1755      7.89     11.50      9.98         1
02:17:17 AM        14      1759      7.89     11.50      9.98         0
02:17:18 AM         6      1757      7.89     11.50      9.98         0
02:17:19 AM         4      1759      7.89     11.50      9.98         1
02:17:20 AM         7      1778      7.65     11.39      9.95         0
02:17:21 AM         4      1775      7.65     11.39      9.95         0
02:17:22 AM         5      1765      7.65     11.39      9.95         0
02:17:23 AM        10      1763      7.65     11.39      9.95         0
02:17:24 AM        12      1762      7.65     11.39      9.95         0
02:17:25 AM        10      1758      7.84     11.37      9.95         0
02:17:26 AM        14      1760      7.84     11.37      9.95         0
02:17:27 AM         5      1762      7.84     11.37      9.95         0
02:17:28 AM        15      1765      7.84     11.37      9.95         1
02:17:29 AM         4      1759      7.84     11.37      9.95         0
02:17:30 AM        17      1760      7.53     11.25      9.92         0
02:17:31 AM        11      1761      7.53     11.25      9.92         0
02:17:32 AM        11      1760      7.53     11.25      9.92         0
02:17:33 AM        12      1760      7.53     11.25      9.92         0
02:17:34 AM         6      1760      7.53     11.25      9.92         0
02:17:35 AM        11      1762      7.09     11.09      9.88         0
02:17:36 AM         4      1759      7.09     11.09      9.88         0
02:17:37 AM        13      1759      7.09     11.09      9.88         0
02:17:38 AM        17      1760      7.09     11.09      9.88         1
02:17:39 AM         7      1760      7.09     11.09      9.88         0
02:17:40 AM         6      1758      6.84     10.97      9.85         0
02:17:41 AM        10      1760      6.84     10.97      9.85         0
02:17:42 AM         5      1765      6.84     10.97      9.85         0
02:17:43 AM         8      1761      6.84     10.97      9.85         0
02:17:44 AM         4      1761      6.84     10.97      9.85         0
02:17:45 AM         6      1766      6.78     10.89      9.83         0
02:17:46 AM         4      1763      6.78     10.89      9.83         0
02:17:47 AM        12      1763      6.78     10.89      9.83         0
02:17:48 AM         5      1763      6.78     10.89      9.83         0
02:17:49 AM        12      1786      6.78     10.89      9.83         0
02:17:50 AM         4      1781      7.11     10.89      9.83         0
02:17:51 AM         6      1765      7.11     10.89      9.83         0
02:17:52 AM        12      1767      7.11     10.89      9.83         0
02:17:53 AM         5      1766      7.11     10.89      9.83         0
02:17:54 AM        17      1767      7.11     10.89      9.83         0
02:17:55 AM        12      1769      7.27     10.86      9.83         0
02:17:56 AM         6      1764      7.27     10.86      9.83         0
02:17:57 AM        10      1765      7.27     10.86      9.83         0
02:17:58 AM         3      1769      7.27     10.86      9.83         0
02:17:59 AM        10      1770      7.27     10.86      9.83         2
02:18:00 AM        13      1764      7.00     10.75      9.80         0
02:18:01 AM        10      1762      7.00     10.75      9.80         0
02:18:02 AM        13      1768      7.00     10.75      9.80         0
02:18:03 AM         6      1763      7.00     10.75      9.80         0
02:18:04 AM        10      1764      7.00     10.75      9.80         0
02:18:05 AM        14      1773      6.76     10.63      9.77         0
02:18:06 AM         6      1773      6.76     10.63      9.77         0
02:18:07 AM         8      1792      6.76     10.63      9.77         0
02:18:08 AM         5      1771      6.76     10.63      9.77         0
02:18:09 AM        10      1773      6.76     10.63      9.77         0
02:18:10 AM         3      1771      6.54     10.52      9.73         0
02:18:11 AM         3      1769      6.54     10.52      9.73         0
02:18:12 AM         5      1777      6.54     10.52      9.73         0
02:18:13 AM        19      1775      6.54     10.52      9.73         0
02:18:14 AM        12      1773      6.54     10.52      9.73         0
02:18:15 AM        11      1781      6.34     10.41      9.70         0
02:18:16 AM         8      1776      6.34     10.41      9.70         1
02:18:17 AM        12      1775      6.34     10.41      9.70         0
02:18:18 AM        21      1778      6.34     10.41      9.70         0
02:18:19 AM        10      1797      6.34     10.41      9.70         0
02:18:20 AM        19      1791      5.99     10.27      9.66         0
02:18:21 AM         8      1774      5.99     10.27      9.66         0
02:18:22 AM        13      1774      5.99     10.27      9.66         0
02:18:23 AM        19      1776      5.99     10.27      9.66         0
02:18:24 AM        13      1775      5.99     10.27      9.66         1
02:18:25 AM        10      1776      6.07     10.22      9.65         0
02:18:26 AM         9      1777      6.07     10.22      9.65         0
02:18:27 AM         9      1778      6.07     10.22      9.65         0
02:18:28 AM        16      1775      6.07     10.22      9.65         0
02:18:29 AM        10      1775      6.07     10.22      9.65         0
02:18:30 AM        13      1777      5.90     10.12      9.62         0
02:18:31 AM         5      1778      5.90     10.12      9.62         0
02:18:32 AM         7      1776      5.90     10.12      9.62         0
02:18:33 AM        17      1779      5.90     10.12      9.62         0
02:18:34 AM        14      1779      5.90     10.12      9.62         0
02:18:35 AM        13      1776      6.31     10.13      9.62         1
02:18:36 AM         7      1775      6.31     10.13      9.62         1
02:18:37 AM         5      1777      6.31     10.13      9.62         0
02:18:38 AM        10      1775      6.31     10.13      9.62         0
02:18:39 AM         3      1774      6.31     10.13      9.62         0
02:18:40 AM         9      1777      6.29     10.06      9.60         0
02:18:41 AM         4      1776      6.29     10.06      9.60         0
02:18:42 AM         7      1776      6.29     10.06      9.60         0
02:18:43 AM         5      1776      6.29     10.06      9.60         0
02:18:44 AM         4      1776      6.29     10.06      9.60         0
02:18:45 AM        10      1773      6.02      9.95      9.57         0
02:18:46 AM        13      1796      6.02      9.95      9.57         0
02:18:47 AM        16      1792      6.02      9.95      9.57         0
02:18:48 AM        10      1789      6.02      9.95      9.57         0
02:18:49 AM         4      1773      6.02      9.95      9.57         0
02:18:50 AM         5      1774      6.66     10.01      9.59         0
02:18:51 AM        12      1773      6.66     10.01      9.59         0
02:18:52 AM         5      1772      6.66     10.01      9.59         0
02:18:53 AM        10      1781      6.66     10.01      9.59         0
02:18:54 AM         8      1774      6.66     10.01      9.59         1
02:18:55 AM         5      1775      6.69      9.96      9.58         0
02:18:56 AM        12      1771      6.69      9.96      9.58         0
02:18:57 AM         9      1778      6.69      9.96      9.58         0
02:18:58 AM         4      1776      6.69      9.96      9.58         0
02:18:59 AM         8      1774      6.69      9.96      9.58         0
02:19:00 AM         6      1780      7.28     10.03      9.60         0
02:19:01 AM         6      1773      7.28     10.03      9.60         0
02:19:02 AM         4      1772      7.28     10.03      9.60         0
02:19:03 AM        10      1775      7.28     10.03      9.60         0
02:19:04 AM         6      1777      7.28     10.03      9.60         0
02:19:05 AM         4      1774      6.85      9.90      9.56         0
02:19:06 AM        15      1770      6.85      9.90      9.56         0
02:19:07 AM        13      1775      6.85      9.90      9.56         0
02:19:08 AM        14      1770      6.85      9.90      9.56         0
02:19:09 AM         4      1776      6.85      9.90      9.56         0
02:19:10 AM         2      1770      7.03      9.88      9.56         0
02:19:11 AM         6      1773      7.03      9.88      9.56         0
02:19:12 AM        14      1769      7.03      9.88      9.56         0
02:19:13 AM         7      1773      7.03      9.88      9.56         0
02:19:14 AM         3      1772      7.03      9.88      9.56         1
02:19:15 AM         4      1770      7.74      9.98      9.59         0
02:19:16 AM         3      1772      7.74      9.98      9.59         0
02:19:17 AM         5      1771      7.74      9.98      9.59         0
02:19:18 AM         7      1792      7.74      9.98      9.59         1
02:19:19 AM         3      1765      7.74      9.98      9.59         0
02:19:20 AM         2      1764      7.84      9.97      9.59         0
02:19:21 AM         1      1752      7.84      9.97      9.59         0
02:19:22 AM        11      1747      7.84      9.97      9.59         0
02:19:23 AM         1      1750      7.84      9.97      9.59         0
02:19:24 AM         2      1745      7.84      9.97      9.59         0
02:19:25 AM         3      1750      7.62      9.88      9.56         0
02:19:26 AM         6      1752      7.62      9.88      9.56         0
02:19:27 AM         4      1744      7.62      9.88      9.56         0
02:19:28 AM         4      1749      7.62      9.88      9.56         0
02:19:29 AM         2      1743      7.62      9.88      9.56         0
02:19:30 AM         2      1743      7.33      9.79      9.53         0
02:19:31 AM         2      1743      7.33      9.79      9.53         0
02:19:32 AM         1      1744      7.33      9.79      9.53         0
02:19:33 AM         2      1746      7.33      9.79      9.53         0
02:19:34 AM         1      1743      7.33      9.79      9.53         0
02:19:35 AM         1      1745      7.22      9.72      9.51         0
02:19:36 AM         4      1740      7.22      9.72      9.51         0
02:19:37 AM         1      1741      7.22      9.72      9.51         0
02:19:38 AM         5      1744      7.22      9.72      9.51         0
02:19:39 AM         2      1741      7.22      9.72      9.51         0
02:19:40 AM         1      1740      6.88      9.61      9.48         0
02:19:41 AM         4      1743      6.88      9.61      9.48         1
02:19:42 AM         1      1740      6.88      9.61      9.48         0
02:19:43 AM         2      1741      6.88      9.61      9.48         0
02:19:44 AM         2      1761      6.88      9.61      9.48         0
02:19:45 AM         2      1757      6.57      9.50      9.44         0
02:19:46 AM         2      1756      6.57      9.50      9.44         0
02:19:47 AM         2      1738      6.57      9.50      9.44         0
02:19:48 AM         2      1739      6.57      9.50      9.44         0
02:19:49 AM         5      1746      6.57      9.50      9.44         0
02:19:50 AM         2      1737      6.28      9.39      9.41         0
02:19:51 AM         2      1737      6.28      9.39      9.41         0
02:19:52 AM         4      1738      6.28      9.39      9.41         0
02:19:53 AM         4      1738      6.28      9.39      9.41         0
02:19:54 AM         1      1739      6.28      9.39      9.41         0
02:19:55 AM         3      1745      6.34      9.35      9.40         0
02:19:56 AM         2      1736      6.34      9.35      9.40         2
02:19:57 AM         1      1740      6.34      9.35      9.40         0
02:19:58 AM         5      1730      6.34      9.35      9.40         1
02:19:59 AM         5      1729      6.34      9.35      9.40         0
02:20:00 AM         2      1729      6.23      9.28      9.37         0
02:20:01 AM        15      1730      6.23      9.28      9.37         0
02:20:02 AM         2      1727      6.23      9.28      9.37         0
02:20:03 AM         3      1726      6.23      9.28      9.37         0
02:20:04 AM         4      1726      6.23      9.28      9.37         0
02:20:05 AM         1      1725      6.06      9.19      9.34         0
02:20:06 AM         2      1726      6.06      9.19      9.34         0
02:20:07 AM         1      1726      6.06      9.19      9.34         0
02:20:08 AM         4      1727      6.06      9.19      9.34         2
02:20:09 AM         2      1726      6.06      9.19      9.34         0
02:20:10 AM         1      1726      5.81      9.09      9.31         0
02:20:11 AM         4      1727      5.81      9.09      9.31         0
02:20:12 AM         3      1747      5.81      9.09      9.31         0
02:20:13 AM         4      1746      5.81      9.09      9.31         0
02:20:14 AM        14      1747      5.81      9.09      9.31         0
02:20:15 AM         1      1728      5.91      9.05      9.30         0
02:20:16 AM         1      1728      5.91      9.05      9.30         0
02:20:17 AM         2      1731      5.91      9.05      9.30         0
02:20:18 AM         2      1732      5.91      9.05      9.30         0
02:20:19 AM         2      1748      5.91      9.05      9.30         0
02:20:20 AM         1      1733      5.83      8.99      9.27         0
02:20:21 AM         2      1730      5.83      8.99      9.27         0
02:20:22 AM         4      1734      5.83      8.99      9.27         0
02:20:23 AM         2      1732      5.83      8.99      9.27         0
02:20:24 AM         1      1730      5.83      8.99      9.27         0
02:20:25 AM         1      1732      5.77      8.92      9.25         0
02:20:26 AM         1      1734      5.77      8.92      9.25         0
02:20:27 AM         1      1731      5.77      8.92      9.25         0
02:20:28 AM         1      1731      5.77      8.92      9.25         0
02:20:29 AM         2      1728      5.77      8.92      9.25         0
02:20:30 AM         2      1728      5.54      8.82      9.22         0
02:20:31 AM         1      1729      5.54      8.82      9.22         0
02:20:32 AM         1      1731      5.54      8.82      9.22         0
02:20:33 AM         2      1732      5.54      8.82      9.22         0
02:20:34 AM         5      1730      5.54      8.82      9.22         1
02:20:35 AM         2      1728      5.74      8.81      9.21         0
02:20:36 AM         2      1731      5.74      8.81      9.21         0
02:20:37 AM         1      1729      5.74      8.81      9.21         0
02:20:38 AM        10      1741      5.74      8.81      9.21         0
02:20:39 AM         1      1753      5.74      8.81      9.21         0
02:20:40 AM         2      1747      5.52      8.71      9.18         0
02:20:41 AM         1      1731      5.52      8.71      9.18         0
02:20:42 AM        12      1731      5.52      8.71      9.18         0
02:20:43 AM         4      1732      5.52      8.71      9.18         0
02:20:44 AM         1      1731      5.52      8.71      9.18         0
02:20:45 AM         3      1730      5.64      8.68      9.16         0
02:20:46 AM         2      1735      5.64      8.68      9.16         0
02:20:47 AM         2      1729      5.64      8.68      9.16         0
02:20:48 AM         1      1728      5.64      8.68      9.16         0
02:20:49 AM         1      1731      5.64      8.68      9.16         0
02:20:50 AM         1      1724      5.43      8.59      9.13         0
02:20:51 AM         2      1727      5.43      8.59      9.13         0
02:20:52 AM         1      1725      5.43      8.59      9.13         0
02:20:53 AM         4      1726      5.43      8.59      9.13         0
02:20:54 AM         1      1724      5.43      8.59      9.13         0
02:20:55 AM         1      1724      5.31      8.51      9.10         0
02:20:56 AM         1      1721      5.31      8.51      9.10         0
02:20:57 AM         1      1723      5.31      8.51      9.10         0
02:20:58 AM         1      1733      5.31      8.51      9.10         0
02:20:59 AM         2      1735      5.31      8.51      9.10         0
02:21:00 AM         1      1733      5.37      8.47      9.09         0
02:21:01 AM         6      1743      5.37      8.47      9.09         0
02:21:02 AM         1      1751      5.37      8.47      9.09         0
02:21:03 AM         3      1751      5.37      8.47      9.09         0
02:21:04 AM         1      1735      5.37      8.47      9.09         0
02:21:05 AM         7      1734      5.26      8.40      9.06         0
02:21:06 AM         4      1734      5.26      8.40      9.06         0
02:21:07 AM         9      1735      5.26      8.40      9.06         0
02:21:08 AM         2      1733      5.26      8.40      9.06         0
02:21:09 AM         2      1736      5.26      8.40      9.06         0
02:21:10 AM         1      1735      5.16      8.32      9.03         0
02:21:11 AM         2      1734      5.16      8.32      9.03         0
02:21:12 AM         1      1738      5.16      8.32      9.03         0
02:21:13 AM         1      1735      5.16      8.32      9.03         0
02:21:14 AM         4      1736      5.16      8.32      9.03         0
02:21:15 AM         9      1734      5.15      8.27      9.01         0
02:21:16 AM         1      1737      5.15      8.27      9.01         0
02:21:17 AM         3      1739      5.15      8.27      9.01         0
02:21:18 AM         1      1737      5.15      8.27      9.01         0
02:21:19 AM         2      1734      5.15      8.27      9.01         0
02:21:20 AM         1      1734      5.29      8.25      9.00         0
02:21:21 AM        15      1740      5.29      8.25      9.00         0
02:21:22 AM         2      1735      5.29      8.25      9.00         0
02:21:23 AM        14      1735      5.29      8.25      9.00         0
02:21:24 AM         2      1738      5.29      8.25      9.00         0
02:21:25 AM         1      1749      5.83      8.31      9.01         0
02:21:26 AM         4      1736      5.83      8.31      9.01         0
02:21:27 AM         1      1735      5.83      8.31      9.01         0
02:21:28 AM         1      1755      5.83      8.31      9.01         0
02:21:29 AM         3      1754      5.83      8.31      9.01         0
02:21:30 AM         2      1737      6.33      8.37      9.03         0
02:21:31 AM         1      1737      6.33      8.37      9.03         0
02:21:32 AM         1      1738      6.33      8.37      9.03         0
02:21:33 AM         2      1738      6.33      8.37      9.03         0
02:21:34 AM         1      1738      6.33      8.37      9.03         0
02:21:35 AM         3      1738      6.06      8.28      9.00         0
02:21:36 AM         1      1737      6.06      8.28      9.00         0
02:21:37 AM         1      1738      6.06      8.28      9.00         0
02:21:38 AM        18      1741      6.06      8.28      9.00         0
02:21:39 AM         4      1741      6.06      8.28      9.00         0
02:21:40 AM         4      1737      5.81      8.19      8.97         0
02:21:41 AM         3      1742      5.81      8.19      8.97         0
02:21:42 AM         1      1739      5.81      8.19      8.97         0
02:21:43 AM         4      1740      5.81      8.19      8.97         0
02:21:44 AM         2      1740      5.81      8.19      8.97         0
02:21:45 AM         1      1738      5.59      8.11      8.93         0
02:21:46 AM         1      1737      5.59      8.11      8.93         0
02:21:47 AM         1      1737      5.59      8.11      8.93         0
02:21:48 AM         2      1736      5.59      8.11      8.93         0
02:21:49 AM         2      1737      5.59      8.11      8.93         0
02:21:50 AM         3      1742      5.86      8.12      8.93         0
02:21:51 AM         1      1736      5.86      8.12      8.93         0
02:21:52 AM         3      1736      5.86      8.12      8.93         0
02:21:53 AM         2      1739      5.86      8.12      8.93         0
02:21:54 AM         1      1739      5.86      8.12      8.93         0
02:21:55 AM         1      1735      5.63      8.04      8.90         0
02:21:56 AM         5      1738      5.63      8.04      8.90         0
02:21:57 AM         4      1758      5.63      8.04      8.90         0
02:21:58 AM         2      1755      5.63      8.04      8.90         0
02:21:59 AM         3      1737      5.63      8.04      8.90         0
02:22:00 AM         4      1745      5.34      7.93      8.86         0
02:22:01 AM         1      1735      5.34      7.93      8.86         0
02:22:02 AM         1      1736      5.34      7.93      8.86         0
02:22:03 AM         3      1736      5.34      7.93      8.86         0
02:22:04 AM         3      1737      5.34      7.93      8.86         0
02:22:05 AM         2      1739      5.15      7.85      8.83         0
02:22:06 AM         3      1735      5.15      7.85      8.83         0
02:22:07 AM         2      1739      5.15      7.85      8.83         0
02:22:08 AM         3      1740      5.15      7.85      8.83         0
02:22:09 AM         1      1736      5.15      7.85      8.83         0
02:22:10 AM         1      1735      5.06      7.79      8.81         0
02:22:11 AM         1      1737      5.06      7.79      8.81         0
02:22:12 AM         1      1735      5.06      7.79      8.81         0
02:22:13 AM         4      1735      5.06      7.79      8.81         0
02:22:14 AM         4      1737      5.06      7.79      8.81         0
02:22:15 AM         1      1732      5.06      7.74      8.79         0
02:22:16 AM         1      1732      5.06      7.74      8.79         0
02:22:17 AM         1      1735      5.06      7.74      8.79         0
02:22:18 AM         2      1735      5.06      7.74      8.79         0
02:22:19 AM         1      1734      5.06      7.74      8.79         0
02:22:20 AM         2      1737      5.29      7.75      8.78         0
02:22:21 AM         3      1735      5.29      7.75      8.78         0
02:22:22 AM         2      1740      5.29      7.75      8.78         0
02:22:23 AM         2      1738      5.29      7.75      8.78         0
02:22:24 AM         3      1737      5.29      7.75      8.78         0
02:22:25 AM         1      1735      5.11      7.67      8.75         0
02:22:26 AM        16      1743      5.11      7.67      8.75         0
02:22:27 AM         2      1755      5.11      7.67      8.75         0
02:22:28 AM         2      1755      5.11      7.67      8.75         0
02:22:29 AM         2      1736      5.11      7.67      8.75         0
02:22:30 AM         1      1736      4.86      7.57      8.71         0
02:22:31 AM         3      1739      4.86      7.57      8.71         0
02:22:32 AM         1      1738      4.86      7.57      8.71         0
02:22:33 AM         1      1738      4.86      7.57      8.71         0
02:22:34 AM         1      1738      4.86      7.57      8.71         0
02:22:35 AM        10      1741      4.71      7.50      8.68         0
02:22:36 AM         2      1737      4.71      7.50      8.68         0
02:22:37 AM         1      1741      4.71      7.50      8.68         0
02:22:38 AM         6      1741      4.71      7.50      8.68         0
02:22:39 AM         5      1738      4.71      7.50      8.68         0
02:22:40 AM         6      1737      5.13      7.54      8.69         0
02:22:41 AM         1      1740      5.13      7.54      8.69         0
02:22:42 AM         2      1744      5.13      7.54      8.69         0
02:22:43 AM         1      1746      5.13      7.54      8.69         0
02:22:44 AM        10      1742      5.13      7.54      8.69         0
02:22:45 AM         2      1737      5.12      7.50      8.67         0
02:22:46 AM         2      1738      5.12      7.50      8.67         0
02:22:47 AM         1      1736      5.12      7.50      8.67         0
02:22:48 AM         1      1737      5.12      7.50      8.67         0
02:22:49 AM         0      1737      5.12      7.50      8.67         0
02:22:50 AM         3      1736      4.87      7.41      8.63         0
02:22:51 AM         2      1736      4.87      7.41      8.63         0
02:22:52 AM         3      1737      4.87      7.41      8.63         0
02:22:53 AM         3      1739      4.87      7.41      8.63         0
02:22:54 AM         5      1736      4.87      7.41      8.63         0
02:22:55 AM         3      1736      4.88      7.37      8.61         0
02:22:56 AM         1      1735      4.88      7.37      8.61         0
02:22:57 AM         1      1737      4.88      7.37      8.61         0
02:22:58 AM        10      1738      4.88      7.37      8.61         0
02:22:59 AM         1      1736      4.88      7.37      8.61         0
02:23:00 AM        10      1754      5.21      7.39      8.62         0
02:23:01 AM         2      1752      5.21      7.39      8.62         0
02:23:02 AM         2      1736      5.21      7.39      8.62         0
02:23:03 AM         1      1736      5.21      7.39      8.62         0
02:23:04 AM         1      1736      5.21      7.39      8.62         0
02:23:05 AM         2      1737      5.04      7.32      8.59         0
02:23:06 AM         7      1735      5.04      7.32      8.59         0
02:23:07 AM         1      1735      5.04      7.32      8.59         0
02:23:08 AM         3      1738      5.04      7.32      8.59         0
02:23:09 AM         2      1740      5.04      7.32      8.59         0
02:23:10 AM         2      1735      4.87      7.25      8.56         0
02:23:11 AM         3      1736      4.87      7.25      8.56         0
02:23:12 AM         1      1736      4.87      7.25      8.56         0
02:23:13 AM         1      1738      4.87      7.25      8.56         0
02:23:14 AM         1      1738      4.87      7.25      8.56         0
02:23:15 AM         2      1733      4.80      7.19      8.53         0
02:23:16 AM         1      1733      4.80      7.19      8.53         0
02:23:17 AM         2      1738      4.80      7.19      8.53         0
02:23:18 AM         3      1735      4.80      7.19      8.53         0
02:23:19 AM         4      1735      4.80      7.19      8.53         0
02:23:20 AM         2      1733      5.14      7.22      8.53         0
02:23:21 AM         1      1734      5.14      7.22      8.53         0
02:23:22 AM         3      1736      5.14      7.22      8.53         0
02:23:23 AM         1      1735      5.14      7.22      8.53         0
02:23:24 AM        10      1735      5.14      7.22      8.53         0
02:23:25 AM         2      1737      5.05      7.17      8.51         0
02:23:26 AM         2      1737      5.05      7.17      8.51         0
02:23:27 AM         2      1735      5.05      7.17      8.51         0
02:23:28 AM         3      1739      5.05      7.17      8.51         0
02:23:29 AM         1      1735      5.05      7.17      8.51         0
02:23:30 AM        10      1754      5.20      7.17      8.50         0
02:23:31 AM         2      1756      5.20      7.17      8.50         0
02:23:32 AM         3      1756      5.20      7.17      8.50         0
02:23:33 AM         1      1738      5.20      7.17      8.50         0
02:23:34 AM         2      1738      5.20      7.17      8.50         0
02:23:35 AM         1      1737      5.35      7.16      8.49         0
02:23:36 AM         2      1737      5.35      7.16      8.49         0
02:23:37 AM         6      1738      5.35      7.16      8.49         0
02:23:38 AM         1      1738      5.35      7.16      8.49         0
02:23:39 AM         3      1738      5.35      7.16      8.49         0
02:23:40 AM         3      1741      5.56      7.18      8.49         0
02:23:41 AM         9      1739      5.56      7.18      8.49         0
02:23:42 AM         2      1739      5.56      7.18      8.49         0
02:23:43 AM         4      1742      5.56      7.18      8.49         0
02:23:44 AM         2      1743      5.56      7.18      8.49         0
02:23:45 AM         1      1740      5.84      7.21      8.49         0
02:23:46 AM         1      1739      5.84      7.21      8.49         0
02:23:47 AM         2      1741      5.84      7.21      8.49         0
02:23:48 AM         1      1735      5.84      7.21      8.49         0
02:23:49 AM        11      1738      5.84      7.21      8.49         0
02:23:50 AM         1      1735      5.69      7.15      8.47         0
02:23:51 AM         1      1734      5.69      7.15      8.47         0
02:23:52 AM         1      1735      5.69      7.15      8.47         0
02:23:53 AM         1      1735      5.69      7.15      8.47         0
02:23:54 AM         4      1735      5.69      7.15      8.47         0
02:23:55 AM         1      1738      5.71      7.14      8.45         0
02:23:56 AM         2      1734      5.71      7.14      8.45         0
02:23:57 AM         1      1735      5.71      7.14      8.45         0
02:23:58 AM         1      1773      5.71      7.14      8.45         0
02:23:59 AM         1      1769      5.71      7.14      8.45         0
02:24:00 AM         1      1768      5.74      7.12      8.44         0
02:24:01 AM         2      1756      5.74      7.12      8.44         0
02:24:02 AM         3      1754      5.74      7.12      8.44         0
02:24:03 AM         1      1752      5.74      7.12      8.44         0
02:24:04 AM         6      1750      5.74      7.12      8.44         0
02:24:05 AM         1      1749      5.68      7.08      8.42         0
02:24:06 AM         3      1750      5.68      7.08      8.42         0
02:24:07 AM         3      1752      5.68      7.08      8.42         0
02:24:08 AM         1      1750      5.68      7.08      8.42         0
02:24:09 AM         1      1768      5.68      7.08      8.42         0
02:24:10 AM         5      1755      5.70      7.06      8.41         0
02:24:11 AM         1      1749      5.70      7.06      8.41         0
02:24:12 AM        11      1751      5.70      7.06      8.41         0
02:24:13 AM         2      1748      5.70      7.06      8.41         0
02:24:14 AM         2      1748      5.70      7.06      8.41         0
02:24:15 AM         1      1747      5.57      7.01      8.39         0
02:24:16 AM         2      1748      5.57      7.01      8.39         0
02:24:17 AM         2      1749      5.57      7.01      8.39         0
02:24:18 AM         1      1748      5.57      7.01      8.39         0
02:24:19 AM         2      1746      5.57      7.01      8.39         0
02:24:20 AM        10      1746      5.36      6.94      8.36         0
02:24:21 AM         2      1747      5.36      6.94      8.36         0
02:24:22 AM         1      1748      5.36      6.94      8.36         0
02:24:23 AM         3      1748      5.36      6.94      8.36         0
02:24:24 AM         2      1747      5.36      6.94      8.36         0
02:24:25 AM         2      1747      5.25      6.90      8.33         0
02:24:26 AM         3      1772      5.25      6.90      8.33         0
02:24:27 AM         2      1767      5.25      6.90      8.33         0
02:24:28 AM         1      1770      5.25      6.90      8.33         0
02:24:29 AM         0      1758      5.25      6.90      8.33         0
02:24:30 AM         2      1752      5.47      6.91      8.33         0
02:24:31 AM         1      1754      5.47      6.91      8.33         0
02:24:32 AM         1      1755      5.47      6.91      8.33         0
02:24:33 AM         2      1756      5.47      6.91      8.33         0
